time,source,destination,packet_length
12.039400,10.0.0.1,10.0.0.0,120
12.039400,10.0.0.1,10.0.0.0,1360
12.039400,10.0.0.1,10.0.0.0,586
12.056244,10.0.0.1,10.0.0.0,132
12.086984,10.0.0.1,10.0.0.0,132
12.119501,10.0.0.1,10.0.0.0,132
12.190146,10.0.0.1,10.0.0.0,132
12.194490,10.0.0.1,10.0.0.0,586
12.306856,10.0.0.1,10.0.0.0,132
12.331994,10.0.0.1,10.0.0.0,1360
12.331994,10.0.0.1,10.0.0.0,468
12.335182,10.0.0.1,10.0.0.0,132
12.378002,10.0.0.1,10.0.0.0,132
12.476622,10.0.0.1,10.0.0.0,120
12.482287,10.0.0.1,10.0.0.0,1143
12.632026,10.0.0.1,10.0.0.0,600
12.703095,10.0.0.1,10.0.0.0,120
12.778325,10.0.0.1,10.0.0.0,132
12.829569,10.0.0.1,10.0.0.0,1360
12.829569,10.0.0.1,10.0.0.0,468
12.871425,10.0.0.1,10.0.0.0,605
12.890638,10.0.0.1,10.0.0.0,132
12.921737,10.0.0.1,10.0.0.0,120
12.923179,10.0.0.1,10.0.0.0,583
12.967504,10.0.0.1,10.0.0.0,120
13.014412,10.0.0.1,10.0.0.0,120
13.014412,10.0.0.1,10.0.0.0,132
13.014412,10.0.0.1,10.0.0.0,132
13.014412,10.0.0.1,10.0.0.0,132
13.014412,10.0.0.1,10.0.0.0,132
13.014412,10.0.0.1,10.0.0.0,132
13.014412,10.0.0.1,10.0.0.0,132
13.070141,10.0.0.1,10.0.0.0,120
13.073400,10.0.0.1,10.0.0.0,581
13.156899,10.0.0.1,10.0.0.0,120
13.156899,10.0.0.1,10.0.0.0,132
13.156899,10.0.0.1,10.0.0.0,132
13.156899,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,496
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,496
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,496
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,120
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,1360
13.162800,10.0.0.1,10.0.0.0,496
13.162800,10.0.0.1,10.0.0.0,120
13.166585,10.0.0.1,10.0.0.0,120
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,496
13.166585,10.0.0.1,10.0.0.0,120
13.166585,10.0.0.1,10.0.0.0,120
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,1360
13.166585,10.0.0.1,10.0.0.0,496
13.226942,10.0.0.1,10.0.0.0,1360
13.226942,10.0.0.1,10.0.0.0,1332
13.248586,10.0.0.1,10.0.0.0,120
13.248586,10.0.0.1,10.0.0.0,176
13.306554,10.0.0.1,10.0.0.0,1360
13.306554,10.0.0.1,10.0.0.0,641
13.306554,10.0.0.1,10.0.0.0,1360
13.306554,10.0.0.1,10.0.0.0,641
13.306554,10.0.0.1,10.0.0.0,1360
13.306554,10.0.0.1,10.0.0.0,640
13.306554,10.0.0.1,10.0.0.0,1360
13.306554,10.0.0.1,10.0.0.0,641
13.310181,10.0.0.1,10.0.0.0,1360
13.310181,10.0.0.1,10.0.0.0,641
13.310181,10.0.0.1,10.0.0.0,1360
13.310181,10.0.0.1,10.0.0.0,640
13.325106,10.0.0.1,10.0.0.0,132
13.330530,10.0.0.1,10.0.0.0,1360
13.330530,10.0.0.1,10.0.0.0,468
13.375073,10.0.0.1,10.0.0.0,120
13.375073,10.0.0.1,10.0.0.0,584
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,439
13.454326,10.0.0.1,10.0.0.0,144
13.454326,10.0.0.1,10.0.0.0,120
13.454326,10.0.0.1,10.0.0.0,144
13.454326,10.0.0.1,10.0.0.0,439
13.456853,10.0.0.1,10.0.0.0,439
13.456853,10.0.0.1,10.0.0.0,120
13.456853,10.0.0.1,10.0.0.0,181
13.456853,10.0.0.1,10.0.0.0,151
13.456853,10.0.0.1,10.0.0.0,144
13.456853,10.0.0.1,10.0.0.0,120
13.456853,10.0.0.1,10.0.0.0,132
13.456853,10.0.0.1,10.0.0.0,144
13.456853,10.0.0.1,10.0.0.0,120
13.456853,10.0.0.1,10.0.0.0,132
13.456853,10.0.0.1,10.0.0.0,120
13.464786,10.0.0.1,10.0.0.0,120
13.464786,10.0.0.1,10.0.0.0,439
13.464786,10.0.0.1,10.0.0.0,439
13.525634,10.0.0.1,10.0.0.0,1360
13.525634,10.0.0.1,10.0.0.0,122
13.541237,10.0.0.1,10.0.0.0,879
13.541237,10.0.0.1,10.0.0.0,1311
13.541237,10.0.0.1,10.0.0.0,280
13.555838,10.0.0.1,10.0.0.0,851
13.555838,10.0.0.1,10.0.0.0,1360
13.555838,10.0.0.1,10.0.0.0,166
13.561665,10.0.0.1,10.0.0.0,217
13.561665,10.0.0.1,10.0.0.0,1360
13.565460,10.0.0.1,10.0.0.0,1360
13.573195,10.0.0.1,10.0.0.0,1360
13.573195,10.0.0.1,10.0.0.0,1360
13.582169,10.0.0.1,10.0.0.0,1360
13.596498,10.0.0.1,10.0.0.0,1360
13.596498,10.0.0.1,10.0.0.0,1360
13.598955,10.0.0.1,10.0.0.0,120
13.598955,10.0.0.1,10.0.0.0,120
13.598955,10.0.0.1,10.0.0.0,384
13.601624,10.0.0.1,10.0.0.0,1360
13.601624,10.0.0.1,10.0.0.0,1360
13.601624,10.0.0.1,10.0.0.0,120
13.601624,10.0.0.1,10.0.0.0,120
13.601624,10.0.0.1,10.0.0.0,384
13.612424,10.0.0.1,10.0.0.0,1360
13.612424,10.0.0.1,10.0.0.0,1360
13.620189,10.0.0.1,10.0.0.0,1360
13.620189,10.0.0.1,10.0.0.0,1360
13.658352,10.0.0.1,10.0.0.0,132
13.670053,10.0.0.1,10.0.0.0,453
13.680019,10.0.0.1,10.0.0.0,1360
13.680019,10.0.0.1,10.0.0.0,1360
13.683828,10.0.0.1,10.0.0.0,1360
13.685865,10.0.0.1,10.0.0.0,1360
13.693552,10.0.0.1,10.0.0.0,1360
13.693552,10.0.0.1,10.0.0.0,1360
13.704340,10.0.0.1,10.0.0.0,1360
13.704340,10.0.0.1,10.0.0.0,1360
13.711544,10.0.0.1,10.0.0.0,1360
13.711544,10.0.0.1,10.0.0.0,1360
13.719422,10.0.0.1,10.0.0.0,1360
13.719422,10.0.0.1,10.0.0.0,1360
13.730122,10.0.0.1,10.0.0.0,1360
13.730122,10.0.0.1,10.0.0.0,1360
13.740245,10.0.0.1,10.0.0.0,1360
13.740245,10.0.0.1,10.0.0.0,1360
13.740245,10.0.0.1,10.0.0.0,120
13.740245,10.0.0.1,10.0.0.0,439
13.740245,10.0.0.1,10.0.0.0,120
13.740245,10.0.0.1,10.0.0.0,439
13.747280,10.0.0.1,10.0.0.0,1360
13.747280,10.0.0.1,10.0.0.0,1360
13.755773,10.0.0.1,10.0.0.0,1360
13.755773,10.0.0.1,10.0.0.0,1360
13.762706,10.0.0.1,10.0.0.0,1360
13.762706,10.0.0.1,10.0.0.0,1360
13.770282,10.0.0.1,10.0.0.0,1360
13.770282,10.0.0.1,10.0.0.0,1360
13.774947,10.0.0.1,10.0.0.0,1360
13.774947,10.0.0.1,10.0.0.0,1360
13.781857,10.0.0.1,10.0.0.0,1360
13.781857,10.0.0.1,10.0.0.0,1360
13.786192,10.0.0.1,10.0.0.0,1360
13.786192,10.0.0.1,10.0.0.0,1360
13.792624,10.0.0.1,10.0.0.0,1360
13.792624,10.0.0.1,10.0.0.0,1360
13.797246,10.0.0.1,10.0.0.0,1360
13.797246,10.0.0.1,10.0.0.0,1360
13.804175,10.0.0.1,10.0.0.0,1360
13.804175,10.0.0.1,10.0.0.0,1360
13.808768,10.0.0.1,10.0.0.0,1360
13.808768,10.0.0.1,10.0.0.0,1360
13.812442,10.0.0.1,10.0.0.0,132
13.817730,10.0.0.1,10.0.0.0,1360
13.817730,10.0.0.1,10.0.0.0,1360
13.820039,10.0.0.1,10.0.0.0,1360
13.820039,10.0.0.1,10.0.0.0,1360
13.828233,10.0.0.1,10.0.0.0,1360
13.828233,10.0.0.1,10.0.0.0,1360
13.828233,10.0.0.1,10.0.0.0,1360
13.828233,10.0.0.1,10.0.0.0,468
13.832606,10.0.0.1,10.0.0.0,1360
13.832606,10.0.0.1,10.0.0.0,1360
13.832606,10.0.0.1,10.0.0.0,166
13.832606,10.0.0.1,10.0.0.0,1360
13.832606,10.0.0.1,10.0.0.0,1360
13.840533,10.0.0.1,10.0.0.0,1360
13.840533,10.0.0.1,10.0.0.0,1360
13.845875,10.0.0.1,10.0.0.0,1360
13.845875,10.0.0.1,10.0.0.0,1360
13.845875,10.0.0.1,10.0.0.0,1360
13.850773,10.0.0.1,10.0.0.0,1360
13.854914,10.0.0.1,10.0.0.0,1360
13.854914,10.0.0.1,10.0.0.0,1360
13.859254,10.0.0.1,10.0.0.0,1360
13.859254,10.0.0.1,10.0.0.0,1360
13.864901,10.0.0.1,10.0.0.0,1360
13.864901,10.0.0.1,10.0.0.0,1360
13.868690,10.0.0.1,10.0.0.0,1360
13.868690,10.0.0.1,10.0.0.0,1360
13.872531,10.0.0.1,10.0.0.0,1360
13.872531,10.0.0.1,10.0.0.0,1360
13.879439,10.0.0.1,10.0.0.0,1360
13.879439,10.0.0.1,10.0.0.0,1360
13.881738,10.0.0.1,10.0.0.0,120
13.881738,10.0.0.1,10.0.0.0,120
13.881738,10.0.0.1,10.0.0.0,120
13.881738,10.0.0.1,10.0.0.0,1360
13.881738,10.0.0.1,10.0.0.0,1360
13.892526,10.0.0.1,10.0.0.0,1360
13.892526,10.0.0.1,10.0.0.0,1360
13.898443,10.0.0.1,10.0.0.0,1360
13.898443,10.0.0.1,10.0.0.0,1360
13.902470,10.0.0.1,10.0.0.0,1360
13.902470,10.0.0.1,10.0.0.0,920
13.909146,10.0.0.1,10.0.0.0,1360
13.909146,10.0.0.1,10.0.0.0,1360
13.913686,10.0.0.1,10.0.0.0,144
13.913686,10.0.0.1,10.0.0.0,1360
13.913686,10.0.0.1,10.0.0.0,1360
13.913686,10.0.0.1,10.0.0.0,120
13.920654,10.0.0.1,10.0.0.0,1360
13.925020,10.0.0.1,10.0.0.0,1360
13.925020,10.0.0.1,10.0.0.0,1360
13.925020,10.0.0.1,10.0.0.0,1360
13.933703,10.0.0.1,10.0.0.0,1360
13.933703,10.0.0.1,10.0.0.0,1360
13.937039,10.0.0.1,10.0.0.0,1360
13.937039,10.0.0.1,10.0.0.0,1360
13.937039,10.0.0.1,10.0.0.0,1360
13.937039,10.0.0.1,10.0.0.0,1360
13.942382,10.0.0.1,10.0.0.0,1360
13.942382,10.0.0.1,10.0.0.0,1360
13.944705,10.0.0.1,10.0.0.0,1360
13.944705,10.0.0.1,10.0.0.0,1360
13.950618,10.0.0.1,10.0.0.0,1360
13.950618,10.0.0.1,10.0.0.0,1360
13.952942,10.0.0.1,10.0.0.0,120
13.952942,10.0.0.1,10.0.0.0,322
13.952942,10.0.0.1,10.0.0.0,1360
13.952942,10.0.0.1,10.0.0.0,1360
13.956719,10.0.0.1,10.0.0.0,560
13.960029,10.0.0.1,10.0.0.0,1360
13.960029,10.0.0.1,10.0.0.0,1360
13.960029,10.0.0.1,10.0.0.0,1360
13.960029,10.0.0.1,10.0.0.0,1360
13.966961,10.0.0.1,10.0.0.0,1360
13.966961,10.0.0.1,10.0.0.0,1360
13.966961,10.0.0.1,10.0.0.0,1360
13.966961,10.0.0.1,10.0.0.0,1360
13.970414,10.0.0.1,10.0.0.0,1360
13.970414,10.0.0.1,10.0.0.0,1360
13.973197,10.0.0.1,10.0.0.0,1360
13.973197,10.0.0.1,10.0.0.0,1360
13.975398,10.0.0.1,10.0.0.0,1360
13.975398,10.0.0.1,10.0.0.0,1360
13.980395,10.0.0.1,10.0.0.0,1360
13.980395,10.0.0.1,10.0.0.0,1360
13.980395,10.0.0.1,10.0.0.0,1360
13.980395,10.0.0.1,10.0.0.0,1360
13.982804,10.0.0.1,10.0.0.0,1360
13.982804,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.991543,10.0.0.1,10.0.0.0,1360
13.994086,10.0.0.1,10.0.0.0,1360
13.994086,10.0.0.1,10.0.0.0,1360
13.999033,10.0.0.1,10.0.0.0,1360
13.999033,10.0.0.1,10.0.0.0,1360
13.999033,10.0.0.1,10.0.0.0,1360
13.999033,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.003673,10.0.0.1,10.0.0.0,1360
14.007673,10.0.0.1,10.0.0.0,1360
14.007673,10.0.0.1,10.0.0.0,1360
14.007673,10.0.0.1,10.0.0.0,1360
14.007673,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.017619,10.0.0.1,10.0.0.0,1360
14.023428,10.0.0.1,10.0.0.0,1360
14.023428,10.0.0.1,10.0.0.0,1360
14.023428,10.0.0.1,10.0.0.0,1360
14.023428,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.024221,10.0.0.1,10.0.0.0,1360
14.030190,10.0.0.1,10.0.0.0,1360
14.030190,10.0.0.1,10.0.0.0,1360
14.030190,10.0.0.1,10.0.0.0,1360
14.030190,10.0.0.1,10.0.0.0,1360
14.034046,10.0.0.1,10.0.0.0,1360
14.034046,10.0.0.1,10.0.0.0,1360
14.034046,10.0.0.1,10.0.0.0,1360
14.034046,10.0.0.1,10.0.0.0,1360
14.036579,10.0.0.1,10.0.0.0,1360
14.036579,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.040971,10.0.0.1,10.0.0.0,1360
14.044533,10.0.0.1,10.0.0.0,1360
14.044533,10.0.0.1,10.0.0.0,1360
14.044533,10.0.0.1,10.0.0.0,1360
14.048451,10.0.0.1,10.0.0.0,1360
14.048451,10.0.0.1,10.0.0.0,1360
14.048451,10.0.0.1,10.0.0.0,1360
14.048451,10.0.0.1,10.0.0.0,1360
14.053990,10.0.0.1,10.0.0.0,1360
14.053990,10.0.0.1,10.0.0.0,1360
14.063247,10.0.0.1,10.0.0.0,120
14.063247,10.0.0.1,10.0.0.0,1360
14.063247,10.0.0.1,10.0.0.0,1360
14.063247,10.0.0.1,10.0.0.0,1360
14.063247,10.0.0.1,10.0.0.0,1360
14.072958,10.0.0.1,10.0.0.0,1360
14.072958,10.0.0.1,10.0.0.0,1360
14.072958,10.0.0.1,10.0.0.0,1360
14.072958,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.079329,10.0.0.1,10.0.0.0,1360
14.083768,10.0.0.1,10.0.0.0,1360
14.083768,10.0.0.1,10.0.0.0,1360
14.083768,10.0.0.1,10.0.0.0,1360
14.083768,10.0.0.1,10.0.0.0,1360
14.088101,10.0.0.1,10.0.0.0,1360
14.088101,10.0.0.1,10.0.0.0,1360
14.088101,10.0.0.1,10.0.0.0,1360
14.088101,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.091684,10.0.0.1,10.0.0.0,1360
14.094483,10.0.0.1,10.0.0.0,1360
14.094483,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.099908,10.0.0.1,10.0.0.0,1360
14.104518,10.0.0.1,10.0.0.0,1360
14.104518,10.0.0.1,10.0.0.0,1360
14.104518,10.0.0.1,10.0.0.0,1360
14.104518,10.0.0.1,10.0.0.0,1360
14.104518,10.0.0.1,10.0.0.0,1360
14.108570,10.0.0.1,10.0.0.0,1360
14.108570,10.0.0.1,10.0.0.0,1360
14.108570,10.0.0.1,10.0.0.0,638
14.108570,10.0.0.1,10.0.0.0,1360
14.108570,10.0.0.1,10.0.0.0,1360
14.112929,10.0.0.1,10.0.0.0,1360
14.112929,10.0.0.1,10.0.0.0,1360
