minutes_since_start,internet_connections
1060,5063.972006037141
1070,4833.5445682317
1080,4887.70438378727
1090,4562.538554332353
1100,3912.3989210942786
1110,3911.071703093429
1120,4390.847115377259
1130,3647.776365194384
1140,3424.9321280119407
1150,3459.1235805049873
1160,3064.529579050053
1170,3044.1853911902567
1180,2865.7544340756967
1190,2748.2987606046586
1200,2481.103431150937
1210,2288.49016003369
1220,1869.2071230734675
1230,1705.4847431503072
1240,1773.2513565750276
1250,1818.027083556882
1260,1456.8464737540348
1270,1236.3165945277572
1280,1180.7885959486966
1290,1202.7673822740192
1300,931.0881750964535
1310,1035.5614907264917
1320,1109.8716738665362
1330,1171.1150304690545
1340,1160.5278693838038
1350,943.0971387895662
1360,694.4545016669016
1370,676.8163210303968
1380,557.1827568598189
1390,654.1043316315333
1400,671.6373484895237
1410,741.8163646668231
1420,591.1980131409164
1430,480.75484883671885
1440,300.6439183990641
1450,542.3051676290962
1460,457.23842330480454
1470,270.8519265018453
1480,314.7115372261874
1490,232.72881233261924
1500,179.01506208195804
1510,187.24101472109967
1520,216.45963082465988
1530,193.21895763265613
1540,198.52817803673923
1550,165.41631498113202
1560,141.30780325250637
1570,183.7114853827421
1580,161.74927963391212
1590,133.47727207948674
1600,157.6279796605073
1610,145.8234681826377
1620,136.09992798418943
1630,148.99534086310996
1640,139.35437415492456
1650,128.10012330278678
1660,147.59357312932
1670,143.45059100549244
1680,121.6387549982274
1690,199.5880092512558
1700,186.0715361631648
1710,172.52636322385985
1720,288.0573405954272
1730,215.38378892516153
1740,252.4069569566037
1750,183.97689164755926
1760,183.28823667189252
1770,150.17800581462512
1780,146.5261447998757
1790,143.99265765510626
1800,117.47194441228895
1810,148.50221268032817
1820,154.76052513533276
1830,167.16602497221194
1840,171.79857910574458
1850,189.75456591872825
1860,191.74099998587377
1870,178.83180042924505
1880,166.29351041844282
1890,145.54856418834774
1900,183.16137284056256
1910,183.97903801133182
1920,174.21380495928196
1930,178.212087052608
1940,189.96144382577546
1950,279.8491507995361
1960,237.53706147601534
1970,263.76172194819264
1980,329.2157456266091
1990,396.07125727701145
2000,852.2458853075971
2010,440.068249763608
2020,719.6840260741087
2030,652.8582117442529
2040,781.9808352643545
2050,868.285114902252
2060,1118.428823713597
2070,1233.6584832261412
2080,2228.1468135402047
2090,1978.523951375874
2100,1972.9511054827383
2110,2404.3344987258265
2120,2215.5563258641228
2130,2565.303879383793
2140,3273.935354748225
2150,3813.4014738007045
2160,3483.132742160823
2170,3296.1573622413434
2180,3808.1340443203767
2190,3674.641612564399
2200,4698.478828314756
2210,4791.585773639096
2220,3831.045127230662
2230,4165.23343767903
2240,4648.005008734606
2250,5370.471122091216
2260,4754.963851981828
2270,8044.070569441477
2280,4584.107564002568
2290,4547.738926984952
2300,5669.576507781156
2310,4989.894163746775
2320,4966.207707671349
2330,4615.357817690498
2340,5385.147635206245
2350,5358.934609220196
2360,5402.367752767591
2370,5517.307876041661
2380,4773.7663903408165
2390,5342.808866060111
2400,5163.385537924869
2410,5341.35337068261
2420,5764.281318611251
2430,5493.440038347161
2440,5338.887388997128
2450,5332.321445315937
2460,5176.328735348772
2470,4976.5174864874625
2480,4890.354000352655
2490,5400.148700047876
2500,4645.894611880305
2510,5158.738801143305
2520,5575.569224290458
2530,4172.482931872144
2540,4605.8688575861315
2550,4813.236504217697
2560,4005.7975291230414
2570,3622.9739354803028
2580,3803.4153278233534
2590,3460.0878205316426
2600,3704.570081692846
2610,3607.1429686182105
2620,3017.712994341524
2630,3249.0677296849626
2640,2733.3586482899045
2650,2702.2935397614024
2660,2108.296413446516
2670,1902.9460925991332
2680,1987.6290269310255
2690,1673.3527847373828
2700,1946.5259705825374
2710,1189.1097667326512
2720,1618.3326254396716
2730,1628.3291030953462
2740,1094.3888666395176
2750,1547.7049301102604
2760,1402.465267242993
2770,1378.482706955348
2780,1215.7096583394261
2790,1171.5893622299254
2800,1593.376398973634
2810,870.7782643663737
2820,848.3099819120938
2830,860.2668131572879
2840,692.9862963830858
2850,764.5569766375606
2860,674.305447795718
2870,581.3174591110317
2880,424.9642645180438
2890,520.1394490693016
2900,681.0668952613692
2910,595.9181363022033
2920,393.60384799586683
2930,481.6374381889803
2940,706.9776314408124
2950,503.7804687580807
2960,286.35228111337494
2970,246.35281305191242
2980,247.29766136167078
2990,183.43556202114274
3000,247.45800801023603
3010,247.15879829670158
3020,604.864550431628
3030,178.28414136665967
3040,185.02564913945926
3050,140.05986626909942
3060,199.0256329999035
3070,232.2291718877587
3080,216.67759500611413
3090,171.48226920258264
3100,174.4119740768941
3110,133.10413450313473
3120,164.00360459567756
3130,196.99199610724403
3140,145.95729890706698
3150,183.61461918415375
3160,149.65778291505444
3170,127.8009328793246
3180,143.80553017756537
3190,158.6857243613117
3200,118.6539904647531
3210,157.88054280465994
3220,177.6192330114111
3230,123.7402633601274
3240,178.10054385432952
3250,166.04265506274314
3260,128.41085612908142
3270,192.3226225393249
3280,172.41178859084275
3290,152.8529504716511
3300,191.45726309230648
3310,195.3949074651671
3320,160.05907185069296
3330,251.55473571804387
3340,209.77280703576005
3350,162.34260412965207
3360,212.5567242142153
3370,231.76978543396893
3380,180.64034084758202
3390,212.68832485221486
3400,233.36083444028583
3410,473.41088667538645
3420,277.58245365664993
3430,268.75390584346206
3440,259.78412452713815
3450,342.7649601098305
3460,713.287245300173
3470,420.64959679655135
3480,461.0992773163032
3490,530.711334367215
3500,960.3457717894413
3510,697.8582487530757
3520,820.7865415924928
3530,932.8279292092469
3540,1033.029521156232
3550,1312.8006348599235
3560,1601.3823754546788
3570,1852.551326110772
3580,2090.3450610832997
3590,2313.3487912168516
3600,2085.598861266058
3610,1968.0083048537501
3620,2257.217092611992
3630,2456.9465586516567
3640,2479.5923813467657
3650,2730.4012549101
3660,3109.9794831134845
3670,3129.1031211098366
3680,2793.7825167299925
3690,2523.586762646603
3700,2822.4982602949462
3710,2557.1367025218065
3720,3297.916932519294
3730,3068.268944694324
3740,3314.3147269935416
3750,4450.6476455404045
3760,3503.332446566455
3770,3710.7354566959784
3780,4601.138926567771
3790,3621.2195222001124
3800,2964.1254626693767
3810,3496.480769526563
3820,3665.1536569164123
3830,3622.5392411253124
3840,3996.081683317007
3850,3753.0214035409776
3860,3634.771989081369
3870,4895.724958869756
3880,3923.0325743240405
3890,3919.236369474101
3900,4008.0817574412604
3910,4469.530588377407
3920,3857.176440227377
3930,3907.614329892751
3940,4163.358019240461
3950,3427.450555139167
3960,3717.4805179796585
3970,3949.0797167854425
3980,3861.127307480065
3990,3430.680841402011
4000,3516.205346957282
4010,3183.027448942967
4020,3209.656499675315
4030,2963.932953008772
4040,2317.84144641114
4050,2458.379042518336
4060,2189.0731142063078
4070,2035.0841075835883
4080,1825.8580840029952
4090,1706.446894530566
4100,1772.778939811702
4110,1624.7126325214185
4120,1218.6226757155882
4130,1139.3282181608895
4140,919.6288524459422
4150,898.0172838154105
4160,974.467534699262
4170,963.1223855106858
4180,1320.8455663328646
4190,1798.2066999932838
4200,1295.115353078686
4210,1661.5885941483873
4220,1145.9376917900229
4230,1107.6380159098499
4240,741.0633134876925
4250,488.65478527332806
4260,657.4876528814808
4270,514.4264328751171
4280,476.57948899110824
4290,494.4640752208529
4300,353.9060851489078
4310,535.8968604172405
4320,416.80617115875344
4330,362.24911365780497
4340,291.75197226399905
4350,325.9282963638646
4360,231.07690287219202
4370,225.4079208777115
4380,256.82780651804603
4390,217.55632375201395
4400,185.21931500440917
4410,225.5495144967846
4420,376.76948524661145
4430,153.9402037970996
4440,201.85149474954454
4450,194.18033157129426
4460,152.16160345681766
4470,194.0113893135968
4480,182.44773805526253
4490,154.64215849865022
4500,187.04897766062723
4510,176.35113450361683
4520,151.27951047011487
4530,190.882051252138
4540,183.2777147565327
4550,150.39491143667533
4560,182.60226022329488
4570,171.80192134846797
4580,158.29597731290153
4590,196.2414418151807
4600,175.63349055959932
4610,147.73776872308574
4620,186.87648617505076
4630,195.12633313640904
4640,170.6603433478826
4650,198.45399145208785
4660,179.52138496299716
4670,143.909448996058
4680,211.67468573927323
4690,183.63060354186624
4700,156.77697498823767
4710,198.20055899967244
4720,236.30570742464045
4730,171.03380626133412
4740,280.12167878205184
4750,268.96349773337835
4760,231.49716639438503
4770,365.0695163313794
4780,351.3510171760941
4790,305.57193404005557
4800,474.3227593529067
4810,597.4192227053151
4820,483.6114328702662
4830,613.1345320290624
4840,626.9923966047925
4850,755.3697538252205
4860,912.8480506338502
4870,812.4417903814013
4880,940.132687731051
4890,899.1831925957392
4900,925.488029526347
4910,979.4060859335206
4920,1046.6845121242056
4930,1387.0729516869867
4940,1347.9318598890743
4950,1290.004393051391
4960,1435.9699727445657
4970,1425.0753835968858
4980,1736.4284734988323
4990,1545.169790698687
5000,1632.3801538164812
5010,1764.2369500542206
5020,1798.9894956986843
5030,1685.4161665636545
5040,1959.2864147123473
5050,2030.4095607766812
5060,2039.2530904950806
5070,2401.913916207247
5080,1885.8461180122035
5090,2115.9506368144807
5100,2866.4311610629024
5110,2360.4068353340585
5120,2459.8825469608196
5130,2819.6449329837474
5140,3109.3595550171212
5150,2755.827891929238
5160,3241.9545945030864
5170,2881.5056822765996
5180,2353.4898739282216
5190,2891.4750024927484
5200,2564.8961160407994
5210,2308.1915718583286
5220,3062.4870536864587
5230,2655.7905542505273
5240,3180.037358556079
5250,2731.4466091686345
5260,3104.4188268921885
5270,2556.123368621315
5280,3011.514166499386
5290,2394.6396687842907
5300,3255.6467138662447
5310,2377.282659211458
5320,2103.043823290622
5330,2179.4211994531042
5340,2517.8852708828354
5350,2475.3795656271423
5360,2274.091795484057
5370,2392.110212465288
5380,2351.1586883162563
5390,2147.6722614759456
5400,2162.083081128938
5410,2027.671290028355
5420,2480.3154833893486
5430,3408.63408956989
5440,1993.5709336003438
5450,2131.84310245845
5460,2136.749672305194
5470,1592.6692085803793
5480,1638.1287169479392
5490,1614.3597691387251
5500,1980.3520195609956
5510,1388.1441221401196
5520,1318.9363621177924
5530,1252.4990756809793
5540,1504.1176487289204
5550,1448.138849833078
5560,1237.7542229795836
5570,1345.4756061594703
5580,1003.5634660260106
5590,1028.4019485882513
5600,1053.0249818284165
5610,858.169231375701
5620,1068.6102106787348
5630,863.0050387942674
5640,759.3199671383276
5650,701.4949963026929
5660,625.1568783797055
5670,627.2700293347308
5680,547.3839813935215
5690,502.8114604535231
5700,477.46766156969977
5710,507.2889442128128
5720,444.79749478449463
5730,456.3189155835922
5740,353.6080641265796
5750,386.586430427413
5760,331.4880071209214
5770,377.41967284613696
5780,392.4629329558207
5790,317.2461680116183
5800,259.73030164993037
5810,246.07923622992075
5820,276.2977534063473
5830,253.56109337603186
5840,209.066446138644
5850,211.88385266507387
5860,230.03862795802237
5870,236.58414413043403
5880,219.09862345262678
5890,205.95491190444739
5900,163.11825530243536
5910,185.03091127177063
5920,186.59891421073675
5930,165.18272894996915
5940,177.56500566979292
5950,166.03579930202025
5960,168.65090459982645
5970,195.0047369856122
5980,185.85889807399448
5990,162.2094150356729
6000,190.50972105490354
6010,184.32270037164176
6020,175.76337895551606
6030,193.21041587240862
6040,181.834522530475
6050,176.36313645934177
6060,206.07947130494267
6070,185.7872553584906
6080,169.2993653611511
6090,184.83440658636738
6100,186.95767893110485
6110,173.2369077501041
6120,207.56897332574974
6130,211.81393317148235
6140,201.59056295539148
6150,242.48150767835352
6160,280.1130244780095
6170,250.68408239131594
6180,267.545209714903
6190,250.6657700479709
6200,334.3855117741099
6210,490.1209653739051
6220,402.9852287168867
6230,430.34605337279345
6240,552.0560332813934
6250,488.27379306786025
6260,530.7823485888033
6270,627.5331443501653
6280,889.6847640422851
6290,1207.0678998187313
6300,870.059391872735
6310,993.4785634621003
6320,1025.670357264784
6330,1051.9781608623523
6340,1277.807408497182
6350,1240.6349907283243
6360,1625.2514949622512
6370,1856.0638547720869
6380,1608.9184768680236
6390,1559.710158642015
6400,1572.5527384203876
6410,1636.0369079339262
6420,1973.3604206275968
6430,1875.3458623734257
6440,1978.2107708072608
6450,2003.6007069008
6460,2134.129151339599
6470,1924.6627051603273
6480,2426.9316053096063
6490,2069.668990980029
6500,2094.895923864012
6510,2320.2399517287204
6520,2586.4781044278534
6530,2562.113796997141
6540,2940.540758993897
6550,3197.801864907054
6560,3481.8946217271846
6570,3561.807924700542
6580,3286.9728351154076
6590,2924.75062507264
6600,3253.1053593611964
6610,3505.89183068907
6620,3011.412783979802
6630,2790.780522946263
6640,2832.1855492319073
6650,2794.983510401456
6660,2958.9487953857865
6670,2836.594315944155
6680,2673.0608955730327
6690,2447.467859579511
6700,2811.9737323124837
6710,2628.2308999698016
6720,2494.861447936209
6730,2748.021431181412
6740,2525.572511489264
6750,3001.81251683792
6760,2891.5745307543907
6770,2551.5001471865617
6780,3129.240051919636
6790,2912.794145133385
6800,2375.242422164116
6810,2676.7482895178955
6820,2570.0801043601887
6830,2893.7639912348436
6840,2480.352199092594
6850,2375.6093084418208
6860,2620.4166710153413
6870,2251.4294439398845
6880,2078.4850040804195
6890,2142.1905003898114
6900,2497.0841807189445
6910,2543.763797336473
6920,2545.1324037506065
6930,2147.0602792667573
6940,2029.1540588510604
6950,2163.7978294211416
6960,1815.9437393476321
6970,1919.2092863828966
6980,1750.9588882499713
6990,1512.1974322883166
7000,1541.861122331378
7010,1417.9284594125345
7020,1628.725112423315
7030,1267.4572697238475
7040,1179.2079583831026
7050,1336.9029275223934
7060,1446.564024640947
7070,914.518670156796
7080,1101.359671155165
7090,879.3462998866631
7100,976.3085113281071
7110,984.3354156651927
7120,676.470120503321
7130,853.0184293372818
7140,709.4138623871851
7150,584.5261489198464
7160,655.7188710676113
7170,541.0173327649837
7180,615.8599838577094
7190,512.416876212874
7200,490.4660764868979
7210,453.80062470872207
7220,398.37512362018555
7230,310.9181726572867
7240,326.4559638646353
7250,297.7041292950299
7260,288.81853258644946
7270,270.13826735702486
7280,220.671675947642
7290,253.99940032933563
7300,210.63021989113955
7310,211.44695161955607
7320,233.89360683905537
7330,216.63691843149283
7340,279.36606756216247
7350,225.4895024017182
7360,223.8264408344515
7370,212.89696731406778
7380,212.16993047635714
7390,196.7239787991761
7400,209.56007870448354
7410,226.85122035981956
7420,193.50630408000146
7430,186.75003520205013
7440,208.89577067673844
7450,208.84633411839692
7460,194.5030985184112
7470,198.81028969400867
7480,187.83655015554228
7490,198.89577046102528
7500,209.84528362589882
7510,196.90232044571692
7520,195.4768743316711
7530,220.7128962047357
7540,223.1769132252177
7550,206.18290923953418
7560,228.8948410582989
7570,193.09225842710748
7580,215.1886451229903
7590,224.34446455089028
7600,204.2761380484602
7610,227.38279987562962
7620,312.6964860546653
7630,308.308096735131
7640,287.11766103253495
7650,319.67487286789685
7660,318.9627948088226
7670,401.87011991614196
7680,756.674080775709
7690,696.5105009558863
7700,537.3487341672088
7710,659.6774740588203
7720,789.3712571731763
7730,808.0071297029544
7740,1069.5898413966638
7750,1018.8794631062365
7760,1050.3763596441252
7770,1182.8430146110372
7780,1243.4495118405255
7790,1238.1325096301964
7800,1248.0294769927668
7810,1471.1394080712419
7820,1376.3520342979452
7830,1633.9931452124092
7840,1559.5276518395617
7850,1924.0430154878845
7860,1656.1476814409957
7870,2000.7516411356842
7880,1793.3552286471245
7890,1955.3660324136051
7900,2342.2487241024573
7910,2135.664110156693
7920,2036.819475432727
7930,1938.5578598171267
7940,2202.0304219556033
7950,2262.084889077305
7960,2564.108083135896
7970,2672.182671965375
7980,2794.998891991869
7990,2855.6372894776496
8000,2808.282831915973
8010,2886.4816261817878
8020,2719.662916655941
8030,2767.8271960283946
8040,3306.4818858187596
8050,3859.039773727724
8060,3010.6049390970775
8070,2661.2985777256395
8080,2929.187224614839
8090,2773.4517104313404
8100,2643.9962419422454
8110,2330.9952982829823
8120,2677.393893166531
8130,2249.405270966239
8140,2643.4744707955792
8150,2718.0690081023467
8160,2802.6207837703114
8170,2546.2883326557276
8180,2833.348569213823
8190,2537.2359219394266
8200,2306.344012862705
8210,2350.945929291437
8220,2730.9572853155246
8230,2337.3668751445834
8240,2796.3725077394242
8250,2984.421631711662
8260,2283.1936584665823
8270,2553.7985220668534
8280,2823.6017760204954
8290,2512.3131535620737
8300,2461.828194547823
8310,2409.84188727254
8320,2286.529393159735
8330,2224.1567554961935
8340,2053.0717099687213
8350,2410.9876799001977
8360,2057.4168783791824
8370,2189.819233950715
8380,2018.093966336084
8390,2203.0290869975206
8400,1666.4006134905312
8410,1545.3775985064729
8420,1810.2658153677141
8430,1488.7724663306058
8440,1534.531529390799
8450,1271.8877897182738
8460,1382.308678247574
8470,1376.3891250074034
8480,1193.3881830537678
8490,976.8124982092976
8500,1136.418964630245
8510,1258.858901703961
8520,1049.0325597954918
8530,1363.7060793211588
8540,1100.0799051332478
8550,1077.2461067196264
8560,950.6707269820544
8570,853.8024385033391
8580,963.0387984250458
8590,499.2303660163877
8600,702.8795051289326
8610,993.6519520617614
8620,514.3873755864006
8630,439.6825029460465
8640,413.2744559548122
8650,419.8764329144225
8660,291.0228869984844
8670,275.8967973214911
8680,245.9916621603798
8690,266.2865756688584
8700,279.2981483785052
8710,234.32056885132727
8720,247.38298166756223
8730,269.0527944071295
8740,219.8231082320688
8750,258.69037452419747
8760,279.44576316942306
8770,271.56929931390124
8780,262.10482298596025
8790,267.78970345506275
8800,249.01283531170623
8810,210.54015993818612
8820,231.31061994830958
8830,200.97073371453817
8840,252.74718127198312
8850,261.02448752373084
8860,258.4205549131291
8870,227.82438283185587
8880,246.21941161185472
8890,223.5836490026076
8900,225.45011189287524
8910,243.51171891777216
8920,223.99249215553033
8930,227.16490219605956
8940,247.54202863887681
8950,246.17203962418884
8960,211.99558973776294
8970,239.33009364120588
8980,253.9164723009057
8990,236.80502092085476
9000,250.806689269313
9010,289.0005596597802
9020,263.6284435650411
9030,302.916009760795
9040,264.7879198566327
9050,288.000922304939
9060,322.6107488498096
9070,351.31984766474005
9080,336.1264759276205
9090,366.0366644119129
9100,343.3435875387645
9110,437.75650094924663
9120,610.7680838922817
9130,681.4632587314821
9140,802.5434132546402
9150,875.5978425231517
9160,961.1180791453688
9170,921.3611843602827
9180,892.9258284428596
9190,930.6199449654085
9200,1075.4607100617045
9210,1383.533349118962
9220,1296.0798107367777
9230,1345.4300559716364
9240,1199.9828604233855
9250,1342.0452337758252
9260,1377.7368604909118
9270,1466.7385376252475
9280,1768.549650601361
9290,1744.4615235933172
9300,1743.3440417681622
9310,1802.7461302474787
9320,1935.6355886079778
9330,1912.1116238151853
9340,1961.6081378416845
9350,2093.073070183822
9360,2539.151086890338
9370,2599.252541052693
9380,2423.4196386162166
9390,2211.0204540717887
9400,2726.4447339880167
9410,2651.1402317428356
9420,2761.09534022788
9430,2983.2058345537534
9440,3304.8806902107117
9450,2701.349467807108
9460,2994.1324411493392
9470,3035.8543697536384
9480,3072.774134591821
9490,2910.7179786293973
9500,3683.277227815101
9510,2614.0578267271158
9520,2668.709272468898
9530,2957.396110012818
9540,2593.3536542596166
9550,2967.979170142344
9560,2832.1692060540167
9570,2711.9823241675017
9580,2510.798492537079
9590,2452.483860120469
9600,2456.851780060851
9610,2943.959271216678
9620,2572.4913967826537
9630,3096.307669725963
9640,2445.771383819698
9650,2208.7746713415636
9660,2289.7588888998025
9670,2475.731852019538
9680,2256.0477124742515
9690,2605.914858089138
9700,2772.3697994025238
9710,2716.2713711877063
9720,2456.8190151272083
9730,2416.4963415255415
9740,2237.3211121912354
9750,2352.818474184214
9760,2358.7670079768277
9770,1961.1506710476885
9780,2781.3811000708743
9790,2332.5917941464622
9800,2011.765870524575
9810,2066.997889961836
9820,2322.9640423834226
9830,2710.2376815391767
9840,1756.0309686146322
9850,1570.8971534594032
9860,1557.681971193492
9870,1298.0648333222998
9880,1204.2072113294187
9890,1203.2405110720588
9900,1298.7270294147343
9910,1340.5663707598133
9920,1018.0140574798648
9930,1364.945834068621
9940,1399.917178314625
9950,1078.1234600052196
9960,1360.8006925980262
9970,1090.359431055695
9980,695.6358294890804
9990,678.1011642712498
10000,744.8191154585409
10010,624.8779924836967
10020,612.656370465228
10030,648.5116791943732
10040,684.5981908516009
10050,670.2885157475198
10060,518.52474307401
10070,496.3252035109587
10080,424.5307598937136
10090,452.26561660903064
10100,458.510876092701
10110,327.828734898536
10120,372.006498755477
10130,273.55354415639454
10140,251.41973632221277
10150,330.5317301713077
10160,309.1506511974514
10170,224.50418116996352
10180,285.9094194069284
10190,221.6968991868018
10200,217.91756600896315
10210,200.55922376965506
10220,243.42345469235144
10230,174.46208798144423
10240,195.50354082621567
10250,181.85497955257674
10260,262.4422058893903
10270,192.68601535876033
10280,180.65352046245758
10290,176.84672379527788
10300,213.03556057112814
10310,300.5279955713241
10320,194.87728659761586
10330,201.5654249015075
10340,191.29627316616345
10350,218.84617412579743
10360,209.40430636677277
10370,183.7050586191604
10380,171.90129362516984
10390,199.34314340477272
10400,169.9149143401092
10410,177.03334310863605
10420,210.8940242178166
10430,194.8772222562671
10440,168.20257583816002
10450,204.38323754522847
10460,203.0229094731885
10470,178.3333593938903
10480,289.98632292933286
10490,276.66559623981567
10500,236.05358832691428
10510,288.50483603736427
10520,283.56489824097434
10530,273.68233472103566
10540,334.16539593568314
10550,404.56579424355414
10560,352.7663309898183
10570,463.49363019417945
10580,481.3687160274182
10590,743.0088667814965
10600,726.1491142658165
10610,858.9048720353172
10620,832.927999914659
10630,1012.0366621082226
10640,956.7522595386896
10650,989.5891419041516
10660,1113.5726803997989
10670,1264.5303630558474
10680,1394.2770965395048
10690,1323.1444205513417
10700,1590.0967995132064
10710,1618.5352530938933
10720,1811.6052948443612
10730,1603.5356055829604
10740,1825.10707421144
10750,1861.878150087013
10760,2009.6905523245766
10770,2110.8222592400384
10780,2435.3386253908325
10790,2134.0319942165074
10800,2639.1165285109782
10810,2014.0069922815933
10820,2445.694807972623
10830,2190.702087179602
10840,2329.816235707704
10850,2413.072872348222
10860,2560.0686410073813
10870,3238.812573479101
10880,2745.818067187373
10890,3030.855572214935
10900,3470.5052225611234
10910,3585.9987124709064
10920,3566.9364837055955
10930,3771.864899213034
10940,3202.3117753052534
10950,3241.2988212334135
10960,3020.954781707465
10970,3104.6801580271094
10980,3180.82139104863
10990,3354.280319852659
11000,2780.287570775228
11010,3611.6519423154677
11020,2996.5892025867047
11030,2911.6291611471484
11040,2949.6377781549327
11050,3150.2840047328077
11060,3193.3735831475883
11070,2877.9025024149078
11080,2869.0480753735305
11090,2929.2888723537294
11100,2643.315553497512
11110,2909.363312507568
11120,2632.686339361607
11130,2795.6492088847344
11140,2951.242105314434
11150,2980.5933833874433
11160,2988.5669922821617
11170,2947.6685626742114
11180,2742.7692321077793
11190,2890.583126025278
11200,2687.8157451360316
11210,2149.038429449826
11220,2209.541424291113
11230,2203.100493112393
11240,1996.051038161268
11250,1941.8445305920607
11260,1713.9553601722175
11270,2030.642884179612
11280,1492.038050811472
11290,1497.5914515659647
11300,1673.6001723700776
11310,1396.9321643263252
11320,1417.614300453046
11330,1678.0731452857808
11340,1478.9787415674068
11350,1201.0019511855332
11360,1264.410158892614
11370,890.7989103947752
11380,1128.7330172994298
11390,1035.5927507864774
11400,1270.8967057360105
11410,1217.722484031885
11420,839.9656004826568
11430,855.2153894941845
11440,1208.8317613291306
11450,560.8927640386131
11460,611.6264703261112
11470,516.3354045150567
11480,551.485898379139
11490,580.4969127977924
11500,858.1077476623082
11510,606.6731402954919
11520,556.9994438545904
11530,551.3604647564321
11540,453.72081025651744
11550,643.4970257739856
11560,518.8946132524435
11570,379.83336086024264
11580,349.1765169711687
11590,359.50453135053385
11600,375.36589859425766
11610,392.1915579794262
11620,309.1837546382616
11630,300.4495922810948
11640,285.49732238015963
11650,247.28573570622495
11660,225.16951199221833
11670,254.61639140392617
11680,221.1553169808568
11690,206.84313597657427
11700,252.61546498822895
11710,192.49977104795627
11720,206.63914813948503
11730,250.62666456482344
11740,213.33517953041982
11750,211.81369837117973
11760,256.14283879976
11770,195.016610856595
11780,195.74460700416128
11790,230.73871348648575
11800,236.92353098470056
11810,199.04141141449935
11820,240.80646176061376
11830,202.8514177894695
11840,210.68839291795132
11850,236.7496338112964
11860,198.88175161223
11870,195.20417193772823
11880,239.99541965030284
11890,185.93021267188067
11900,200.3722784545138
11910,256.29403206591473
11920,206.32369706902324
11930,217.09194365032226
11940,284.6610492914722
11950,229.91124877346715
11960,229.02161875784526
11970,295.42419877981104
11980,258.56994662936944
11990,329.2819994931605
12000,526.8953984649687
12010,286.23269023968976
12020,220.29705352144416
12030,424.84901982992136
12040,433.78348508031354
12050,410.473173031898
12060,907.7997201155307
12070,627.8217844215756
12080,688.1654299738346
12090,583.353159813174
12100,752.736346944836
12110,728.1013024197433
12120,885.1134558538117
12130,883.2707434218847
12140,1201.0187179062839
12150,977.5519970971358
12160,1341.1085998329975
12170,1618.6058667847021
12180,1323.4604329761603
12190,1728.4012094426712
12200,1754.4868590700644
12210,2037.9659400892033
12220,2136.8040007832224
12230,2591.667527587174
12240,2405.6335878733857
12250,2898.5881431351277
12260,2677.7683306816157
12270,2355.5221548332265
12280,2828.004666113978
12290,2715.610078001805
12300,2484.896609287192
12310,3216.803951717079
12320,3408.0136179931164
12330,2660.9411458328827
12340,2850.586441688475
12350,3409.8310701062983
12360,3100.9293852274595
12370,2930.2645597297137
12380,2746.0176503376097
12390,3136.1083860446256
12400,3780.1525728821903
12410,3854.930922515763
12420,3617.5356590617407
12430,3160.044085499333
12440,3480.2796608075614
12450,4607.501223571785
12460,4062.3755613139006
12470,4025.324289073624
12480,3945.174387031939
