minutes_since_start,internet_connections
1170,491.96918117227096
1180,244.8299749492905
1190,227.5985492396319
1200,240.66634152169095
1210,251.32192398239056
1220,231.80286945911672
1230,261.9753388195437
1240,350.1033662613885
1250,313.98712518321065
1260,289.2058871013945
1270,246.4385418265577
1280,278.82334253421027
1290,235.8696635785814
1300,249.78910150274967
1310,254.2264488070708
1320,224.79069597756296
1330,233.40927832293087
1340,243.43103097209865
1350,237.0763927147028
1360,255.95326257199716
1370,244.79374082096467
1380,224.34374266621603
1390,249.0354702111643
1400,277.4140918141771
1410,270.90136064040246
1420,185.727050134039
1430,218.8720618453228
1440,225.2927344549832
1450,169.02214711556903
1460,168.90398789104043
1470,168.6901235864002
1480,150.4146149987658
1490,158.75686714454176
1500,176.16396071148017
1510,150.37456811508963
1520,155.2621924853109
1530,149.78427871190465
1540,139.93602389136467
1550,176.28454535004215
1560,152.46366786561066
1570,137.43756327995277
1580,147.26159985870072
1590,127.16058608689856
1600,126.31526470154589
1610,141.29429087894772
1620,130.91350358401604
1630,148.18706421581732
1640,142.69302623278
1650,145.98239379144457
1660,173.21135207364017
1670,171.86923926800227
1680,168.34747157888955
1690,140.44338662729385
1700,166.34492457802736
1710,186.6827234619309
1720,170.7402871585292
1730,176.01488273226914
1740,190.5807546886268
1750,145.03207330347806
1760,135.67765932447182
1770,125.59676699186696
1780,110.80333449576172
1790,106.24347502617417
1800,130.64908674419303
1810,109.45042085471616
1820,122.73061682152854
1830,128.5640794859868
1840,109.18270074312895
1850,127.5039184481644
1860,127.02295489362676
1870,109.40744045629614
1880,122.87364370247144
1890,136.6658551351654
1900,130.0097397785353
1910,144.16598684783312
1920,143.55972550972407
1930,153.1000939306171
1940,165.13679299125164
1950,145.57129833685755
1960,195.82429192039612
1970,208.23020049723291
1980,175.81998497720244
1990,216.87021563006684
2000,238.84144572873615
2010,342.1908587399316
2020,256.9205147223243
2030,256.3445546649697
2040,256.6489607241042
2050,305.0029892174166
2060,290.58206141314616
2070,268.56953060282655
2080,302.18681827577416
2090,296.72981463004857
2100,275.241781318186
2110,283.8870371490363
2120,321.2858644255956
2130,296.26256506699247
2140,427.4830298509148
2150,423.16246205547213
2160,422.80403164031844
2170,420.2733205289255
2180,482.60049668339224
2190,353.0718911493087
2200,307.19434829829345
2210,330.9754730263661
2220,283.71490086662453
2230,275.1934453851358
2240,299.1987713273
2250,269.0300932016578
2260,255.0383727509884
2270,239.0396935772136
2280,235.96287682669848
2290,350.6540033701028
2300,251.2250284514492
2310,338.128545507989
2320,376.79128293839926
2330,307.6142997715639
2340,327.64768078786784
2350,321.3782533718458
2360,323.0728170585121
2370,294.01784096483027
2380,323.8311328594626
2390,357.512139529344
2400,368.86296953805055
2410,315.41346746192306
2420,329.5696318471868
2430,406.9438263984081
2440,361.9250416075051
2450,309.5160998134809
2460,361.19466528827667
2470,399.7121800107083
2480,323.3084062845007
2490,324.07741608030426
2500,329.5691447840661
2510,377.9848118253491
2520,389.16290097141706
2530,329.4578366797863
2540,284.2081136876644
2550,319.9321465621298
2560,322.7593846335375
2570,335.7685128017221
2580,317.4913781766287
2590,273.38568304231836
2600,290.47033237832443
2610,398.362726324578
2620,361.02679033990927
2630,303.9605903283101
2640,300.21916851661194
2650,328.71677024576644
2660,285.3831062809742
2670,244.11625372331167
2680,258.026729753877
2690,272.08624041388975
2700,268.0448930346348
2710,299.1875903280365
2720,312.9465931080012
2730,358.7852482052076
2740,368.5682334037576
2750,302.9599225268309
2760,238.23348529039473
2770,236.22379192661884
2780,316.6557077087102
2790,228.1164492886896
2800,211.1633674985833
2810,232.6765887579272
2820,208.92244627146312
2830,220.55764776090754
2840,223.94286600676924
2850,208.9378646323597
2860,176.59584948057525
2870,183.83617195112873
2880,164.90005785650123
2890,179.474197465352
2900,182.21147491310924
2910,173.70682784906717
2920,160.17791151028084
2930,172.35775646183882
2940,160.216306734428
2950,172.97949879838507
2960,172.57176187183686
2970,178.62668056751463
2980,171.57516286329894
2990,143.7225230495889
3000,153.82501513791038
3010,157.3950444648112
3020,154.06126636943543
3030,138.4478454142313
3040,145.185694537103
3050,142.68578203110943
3060,136.02971179086074
3070,130.5803828495109
3080,118.1128479738546
3090,124.38451841788888
3100,131.2675408924061
3110,120.8854244370136
3120,132.9425714580614
3130,123.52272279986326
3140,110.91775414110182
3150,118.68868783410144
3160,109.77278352257063
3170,109.13367417329924
3180,106.81690823237936
3190,106.97136683759892
3200,112.2084975169025
3210,104.46095646432676
3220,105.72347022617458
3230,115.9635301714551
3240,101.7940569046097
3250,120.7485153007011
3260,142.49675882992534
3270,116.20719719728768
3280,106.06846062844149
3290,124.68120017237553
3300,108.98319577564324
3310,117.85785430440323
3320,118.14940152860086
3330,115.5845055908296
3340,134.73509993328767
3350,121.87457752794562
3360,287.6257955595017
3370,243.79282516809712
3380,153.26165013622057
3390,144.61570325486184
3400,158.38637946313617
3410,164.45522690760112
3420,206.8077715592829
3430,180.76086793966653
3440,188.2640272957818
3450,243.17817999623105
3460,208.12574454946215
3470,213.12318269307872
3480,228.996729022874
3490,251.099172370042
3500,268.3876044389476
3510,339.39209762711647
3520,315.2034009268792
3530,268.72425786395826
3540,245.83966075442115
3550,255.7833946446243
3560,256.3845896678425
3570,248.00386339714004
3580,238.00087549494447
3590,232.1164574807554
3600,363.9554576120049
3610,327.3712915950667
3620,335.3001098596688
3630,334.7842518213853
3640,312.14567466310064
3650,273.20392932445384
3660,278.1283896307605
3670,251.06632564247982
3680,272.152003352214
3690,263.0349214007243
3700,299.39625301813135
3710,266.00874199597763
3720,301.33517007619366
3730,284.53526313644284
3740,343.0602884408896
3750,288.7768012714405
3760,320.1483441892841
3770,300.25097346522017
3780,317.0031927457028
3790,466.7936625631859
3800,364.32338921060244
3810,400.8148224200863
3820,313.3603948117224
3830,278.39679546093186
3840,281.8215388639015
3850,317.9800827013852
3860,328.7461833098509
3870,311.2936498770965
3880,302.1810866104
3890,343.750991934369
3900,320.0949548134288
3910,287.5605519525888
3920,317.5230871101284
3930,335.1939612350762
3940,328.31340404719725
3950,324.12435157809915
3960,295.84555016774897
3970,301.93400059630216
3980,351.79228745705103
3990,310.4921658050234
4000,297.3714049666692
4010,345.2114882293281
4020,295.7445699734166
4030,302.92236183007424
4040,322.43259107820523
4050,340.6476565302254
4060,288.54198201345986
4070,287.2872935114927
4080,297.9675403341881
4090,291.84311413209605
4100,328.0755398152286
4110,420.158838775727
4120,357.7338070799348
4130,388.1990541028368
4140,463.04371576214544
4150,354.5270072521653
4160,326.3642879834732
4170,353.4916757101024
4180,373.2684560126959
4190,502.14055683728526
4200,403.3521013564491
4210,387.9764424183613
4220,346.924905371133
4230,345.17405353145125
4240,352.2177089990597
4250,343.8461230355168
4260,367.4943765574115
4270,363.0703125674109
4280,277.4878568690519
4290,239.30942368189204
4300,249.17462753347144
4310,242.4731774990476
4320,230.36568339248123
4330,246.94245396642535
4340,211.91435748261793
4350,216.34492241172777
4360,217.5436389719488
4370,202.797894186988
4380,199.44227044633575
4390,198.11429890213915
4400,185.26845145051848
4410,191.2210901814076
4420,183.36735813806519
4430,189.69424664989572
4440,210.79547482817537
4450,206.3222297538869
4460,174.3803346382474
4470,174.27001769935958
4480,169.25653300061745
4490,146.96250015910408
4500,165.68649041559394
4510,175.385611912651
4520,145.14598865908064
4530,159.9004278505631
4540,164.44888970211375
4550,157.24175121071897
4560,151.5614409182816
4570,172.2832598567302
4580,143.59335221479495
4590,154.11120761931593
4600,159.15769973736488
4610,137.69758449903986
4620,148.83090957667437
4630,149.14797738523848
4640,133.79450149917494
4650,161.51780035903082
4660,159.7274537318105
4670,139.6584352077017
4680,167.4976272522158
4690,165.60715453208064
4700,155.49425403169877
4710,202.9182135354263
4720,177.6963501966206
4730,194.2693329308866
4740,225.28765775104196
4750,220.7522498401001
4760,233.95251212286075
4770,267.6873964110312
4780,260.2379538168186
4790,252.08056803966713
4800,305.19451938908
4810,328.33478901180746
4820,300.56016888666403
4830,359.556447250429
4840,380.0855580249157
4850,339.75242253436056
4860,372.36193126422336
4870,545.0771235623497
4880,444.5430880522047
4890,411.6409208159185
4900,483.90162621506784
4910,415.2001902941099
4920,413.19129667162827
4930,403.6265813008101
4940,363.1039046535285
4950,378.1885753693033
4960,376.3683280171447
4970,366.2235691226841
4980,415.7781889785946
4990,459.22262078119707
5000,400.99732744403013
5010,426.5344496321431
5020,465.49305971259975
5030,359.74741856731
5040,396.4799683816331
5050,431.14949488779956
5060,388.33617118783616
5070,429.4498645327674
5080,351.8000604952912
5090,296.09846195256654
5100,403.7735146024752
5110,385.1128375896165
5120,410.69954472411575
5130,419.3353664074145
5140,410.1529338846711
5150,426.4589871160302
5160,434.7470041680602
5170,396.4064049406758
5180,338.92233843031505
5190,332.21767814633284
5200,285.59252142221925
5210,337.8037317004465
5220,442.3353010967168
5230,488.43676057111185
5240,294.20625601511864
5250,378.6736605342371
5260,316.06222902651774
5270,355.4821242442954
5280,325.74083234759917
5290,331.4973954795417
5300,348.7693218801039
5310,320.44529787823217
5320,371.84015452644655
5330,298.3633700098576
5340,370.334272562426
5350,391.7853070365206
5360,394.007623267625
5370,479.83502428613286
5380,456.1985954713483
5390,463.8263178714547
5400,382.37154121321794
5410,340.63004906537617
5420,374.3422277339705
5430,360.3984748842809
5440,376.8763404549643
5450,584.554606067822
5460,678.9389562498118
5470,473.28060533572045
5480,425.0939852884973
5490,364.4304142397693
5500,352.92419241184393
5510,371.047350620458
5520,359.75882288085626
5530,417.5793551983209
5540,347.87452582728616
5550,299.6143830734499
5560,382.2978267940674
5570,372.4050132987856
5580,337.8279605663313
5590,347.6209007562544
5600,355.6994958997892
5610,379.03227476435626
5620,363.9328670714568
5630,352.4477929302667
5640,347.4202766603987
5650,343.2534295773801
5660,331.9453316771408
5670,358.20512701714136
5680,436.61300367372286
5690,336.2804871111131
5700,343.39060222358137
5710,305.56440409123536
5720,320.91746201183577
5730,302.8168052067355
5740,278.15649415509955
5750,281.6083110130687
5760,418.5327307429922
5770,250.3077970369041
5780,277.0562030582833
5790,244.685129322716
5800,228.48213952378475
5810,239.800360151228
5820,219.38108205560056
5830,203.16420963343333
5840,226.707125936365
5850,214.79560907647087
5860,180.8465989138633
5870,184.3743845842174
5880,187.8970475938622
5890,185.24499129001663
5900,174.96420444692745
5910,177.29303688015113
5920,157.44618293966286
5930,160.16490240555035
5940,175.6792188232278
5950,149.03514412951216
5960,154.3967841407982
5970,151.5043648077851
5980,157.75346481321384
5990,156.69418941008868
6000,145.040785599367
6010,151.92852418412008
6020,147.4223490515223
6030,144.09426125239767
6040,144.53969213494503
6050,140.8542559995439
6060,136.19484760849826
6070,149.80023334629524
6080,147.11488456373928
6090,137.49109690013532
6100,152.16599485607716
6110,141.94708799874257
6120,136.03699699137326
6130,155.4353101804795
6140,187.33162066837315
6150,158.39180624440402
6160,178.23970837758313
6170,209.7428259935241
6180,375.9312938808277
6190,232.4476934805597
6200,247.23543661001185
6210,308.7091363383603
6220,268.4988465796521
6230,307.89393226497043
6240,318.9550103939987
6250,347.25068214055534
6260,358.51863023861245
6270,343.36137947828985
6280,306.42160993897585
6290,329.75954180818377
6300,313.72973810902596
6310,392.7675320641126
6320,382.5258318935382
6330,389.9928951534407
6340,338.69465050144913
6350,513.9043165758495
6360,440.54362024273087
6370,413.4009401888133
6380,373.7957516476684
6390,381.772645271462
6400,383.341285153856
6410,400.28971894885575
6420,405.1538698591303
6430,479.1209467741013
6440,471.1934857189782
6450,501.85809620331855
6460,514.5395953472922
6470,428.8143574725233
6480,396.9091765533004
6490,475.1872098897789
6500,478.5358257168386
6510,452.06164337148414
6520,587.3312455388324
6530,438.39366379027
6540,357.2436770446008
6550,376.2097069023289
6560,511.75896872466313
6570,377.8768823303648
6580,371.3151739310233
6590,306.7195105367716
6600,414.9215339958514
6610,364.0655555804903
6620,390.699716223936
6630,362.4565812163826
6640,344.38414048601487
6650,350.41141183134056
6660,344.3166612438538
6670,327.10815526392287
6680,321.48345120435187
6690,343.10145203214466
6700,547.012690529187
6710,440.6380773690809
6720,435.65126057887574
6730,413.59323719489294
6740,425.6955996786669
6750,319.60635505756534
6760,405.6035514556494
6770,351.02907330106245
6780,423.04057005554176
6790,428.0620284377703
6800,401.10808276556253
6810,379.8181096848727
6820,357.223753515033
6830,506.7933747955641
6840,436.37806902718705
6850,427.82349175825095
6860,404.3595012564337
6870,457.0555137973921
6880,430.53827455597457
6890,438.6647003430044
6900,440.5375490325378
6910,440.1553280486033
6920,368.80528518438746
6930,408.2552463599112
6940,386.4963388058801
6950,352.2533138088439
6960,345.1957860427692
6970,351.85329937752255
6980,326.50860182704423
6990,343.82581223429145
7000,368.5740982412489
7010,344.2018517622559
7020,355.6358233564953
7030,385.17900310474266
7040,326.3807361995283
7050,356.8608380848784
7060,358.0377413053237
7070,365.5887983829203
7080,344.80288366930034
7090,456.6905991316684
7100,330.74943187821367
7110,329.0031776505569
7120,309.0571666908276
7130,292.4949173869257
7140,344.1739837456556
7150,583.2409383665447
7160,466.6086619253275
7170,423.8875473065849
7180,268.6188760046336
7190,254.8771318352201
7200,256.085477644099
7210,231.8391785309961
7220,246.32400961888416
7230,354.9470296428196
7240,326.9182626729955
7250,278.446959424194
7260,270.27189941973666
7270,196.2950328952395
7280,214.68955381538217
7290,304.8129049381635
7300,224.2010764819769
7310,180.52844614550335
7320,165.72383558482557
7330,162.8780907877924
7340,165.30908897091948
7350,185.7118244243673
7360,150.28121396155248
7370,169.73183310291634
7380,164.39922944749304
7390,141.5638434179102
7400,167.2718445719915
7410,161.71737034871552
7420,157.55127956848517
7430,163.31701181282406
7440,150.08489760131363
7450,151.8364033928361
7460,150.46502648830028
7470,141.89402514633557
7480,144.67182965425994
7490,158.83834058555811
7500,146.43197545051572
7510,149.24166905694668
7520,148.33343537420936
7530,143.2657250679032
7540,144.85744240763592
7550,152.88301525013313
7560,159.69038872787618
7570,159.9074160919131
7580,170.59802800983792
7590,178.49278993102266
7600,215.75174448554185
7610,233.838217519361
7620,200.33367591397555
7630,235.20271224337543
7640,254.34521321563736
7650,287.76933172270134
7660,314.90622215259697
7670,320.58067561089604
7680,346.9634367743325
7690,380.0494630836189
7700,377.7840877926188
7710,388.8361681198927
7720,362.65781881979854
7730,377.77509672406666
7740,430.0351367179357
7750,422.59770447287315
7760,400.7175979909027
7770,366.835471099282
7780,359.1553870559017
7790,370.20982286566283
7800,402.45463603551724
7810,546.2731413836999
7820,521.4097880876803
7830,455.4980078480627
7840,380.56008758888873
7850,485.41198507436366
7860,460.46281262601286
7870,445.786003973731
7880,486.1375093466901
7890,461.9116964923433
7900,455.06217945681857
7910,480.350610746462
7920,491.4881465062701
7930,533.7859882965168
7940,406.3021076846329
7950,640.8779733113557
7960,460.4835726494216
7970,437.44673641879353
7980,446.3363724963169
7990,433.86882636250346
8000,385.57321124662985
8010,385.6971193628455
8020,447.06184357050006
8030,340.8881912117647
8040,368.9371557080744
8050,402.71331665734175
8060,478.460703340116
8070,356.31597731362484
8080,397.4491766784802
8090,349.4745581148798
8100,342.00298054296456
8110,336.19873557055973
8120,336.559165156151
8130,331.8663563397212
8140,307.2860039454155
8150,321.96957996862216
8160,308.6482846653921
8170,293.00964424006344
8180,416.1377973424312
8190,303.5567594941615
8200,302.1523504574185
8210,357.7675334380582
8220,367.5284052590323
8230,324.45281985093027
8240,394.98534918827136
8250,364.5166433367692
8260,445.57161037498616
8270,444.2920082916569
8280,429.6173339060055
8290,456.9397671700014
8300,425.1038499393463
8310,433.0681008742747
8320,401.3728188944892
8330,363.3740421359744
8340,431.5418532096681
8350,466.3225789887662
8360,411.32727999634807
8370,446.1406106858777
8380,464.10848889996544
8390,429.9286811810447
8400,359.8828582107396
8410,404.4052819207074
8420,371.8807392233253
8430,337.58928392801056
8440,326.98819779367875
8450,322.72780035524187
8460,332.3022805038956
8470,381.23842160997054
8480,365.3078230311811
8490,407.1784626876595
8500,386.39577653633467
8510,441.4193081389146
8520,497.98220079647314
8530,485.5299725507228
8540,401.64617131854436
8550,399.83215268728486
8560,336.4702374943366
8570,351.68097739995926
8580,304.7933581318183
8590,284.86131237116393
8600,290.51448088596646
8610,295.6166079132849
8620,295.9550664113719
8630,269.8271199655438
8640,430.56775638281
8650,403.8945400254937
8660,426.564098152632
8670,318.499646530532
8680,237.10440295712127
8690,231.20667238699957
8700,231.26274822579157
8710,256.89496350584574
8720,228.0614278132843
8730,227.66646781626085
8740,252.42886693783015
8750,245.5372824787084
8760,242.0814337299652
8770,253.2849781336998
8780,197.00984511805385
8790,184.3327262271992
8800,189.82322780236507
8810,173.40116827478832
8820,176.94938161837413
8830,224.66089950035175
8840,178.17400693142315
8850,164.74912251689
8860,171.5216279102836
8870,155.27095996380962
8880,167.421239543694
8890,167.77110410652998
8900,147.5781547819885
8910,155.73229487171395
8920,168.60895864488268
8930,144.23499085455757
8940,145.47530666875872
8950,158.0716461141602
8960,144.25626310195557
8970,546.0124488730767
8980,797.6627490585615
8990,339.6899956526678
9000,187.44939925641876
9010,203.0810002038985
9020,171.9741136666658
9030,188.93539971469215
9040,191.70983078141865
9050,211.1765646230897
9060,211.7501812558349
9070,227.15850755005752
9080,209.7003423732132
9090,260.251779275995
9100,276.36216366449446
9110,252.79982340287145
9120,357.4065231562837
9130,358.1579916142585
9140,341.6223380621955
9150,356.7134188356144
9160,383.9266851997714
9170,402.81347697974866
9180,558.3929605513871
9190,558.2525889635541
9200,429.6638033470968
9210,448.5917979859089
9220,414.0766943989348
9230,444.2133845858214
9240,378.5560418747543
9250,422.7201781789207
9260,383.3152432665887
9270,420.82655276962066
9280,416.0342150234149
9290,499.5750177198633
9300,439.2359739858324
9310,461.5197977170084
9320,426.59233738148
9330,397.12540345665553
9340,430.833057437903
9350,410.409267913358
9360,458.5979870896007
9370,433.091782197597
9380,464.8208201600323
9390,386.9512408629886
9400,404.6280258344029
9410,368.8564839258309
9420,399.4503980594674
9430,379.02079525019593
9440,405.37092503683607
9450,363.5769867989527
9460,391.92142870279525
9470,355.4462318740755
9480,326.247900531023
9490,355.0454142171754
9500,309.96988652747643
9510,320.5510784430108
9520,334.29736311069746
9530,311.6498575067217
9540,328.6092495476292
9550,366.43617240560195
9560,396.2878784419559
9570,371.16410079863385
9580,346.8019985790836
9590,326.3823164988886
9600,373.1596348230336
9610,393.29268386244706
9620,359.3183504861517
9630,322.22876207756826
9640,349.9786314964621
9650,303.53584209593635
9660,336.357058418428
9670,340.7341874400531
9680,396.4671928442641
9690,337.43198182989244
9700,412.00765707206017
9710,360.4221344920845
9720,352.2717453048629
9730,368.99320409703034
9740,323.6334821672675
9750,365.01864080466726
9760,384.66153568969696
9770,368.42018301472325
9780,386.4565129368225
9790,378.4995112811396
9800,386.9425771149654
9810,468.5283045377293
9820,395.9851000971518
9830,350.6806135686054
9840,410.65493238009407
9850,343.02992717473927
9860,440.08854725823966
9870,434.7217515382405
9880,410.1132455855644
9890,356.0352369724464
9900,335.78708962464424
9910,319.18894441539464
9920,433.4856983350503
9930,380.9459858056335
9940,446.206844093308
9950,492.7602228435512
9960,360.34940940347735
9970,381.170773728223
9980,341.8064499539303
9990,365.63675083862097
10000,320.13607667715235
10010,337.16273699747154
10020,311.7462603511018
10030,287.8283079136043
10040,322.1940210869688
10050,291.45309043762086
10060,317.4685521294825
10070,266.40883120867244
10080,287.4411416853363
10090,305.97640797337664
10100,263.77538674252696
10110,258.42688955984187
10120,298.7462068482443
10130,234.08476394589576
10140,226.2490147232269
10150,305.06259678228525
10160,305.3327844892509
10170,336.2483696609199
10180,239.7032586900473
10190,211.7396901357637
10200,211.60822120153085
10210,196.6042142724408
10220,182.68235623674252
10230,182.55819270802607
10240,225.5222934049117
10250,200.0902243328278
10260,452.6917422260958
10270,480.3655374014992
10280,523.4178938211221
10290,205.85791300218096
10300,200.8956130569933
10310,188.2818553145767
10320,169.71740505483396
10330,182.05708577428712
10340,172.84528193473918
10350,161.11174845448707
10360,174.49654253666674
10370,238.79729417871349
10380,311.5143419994618
10390,618.6695406511075
10400,232.3068605386549
10410,609.5363536635414
10420,485.4133133767335
10430,660.0283240163228
10440,719.270627330843
10450,606.507984581291
10460,814.0166291266823
10470,184.4691069453944
10480,193.35464159840836
10490,192.0133482669341
10500,211.39723000904488
10510,231.94774580860604
10520,261.6679111729194
10530,299.1921656510694
10540,272.6088173106913
10550,305.8594775665144
10560,330.94425966214936
10570,375.1411839867351
10580,385.11866512484056
10590,349.6924687907433
10600,379.42792979294967
10610,353.9426305488687
10620,348.80275447233487
10630,370.26191987170415
10640,323.49584158873836
10650,367.9159761179694
10660,311.4790447124082
10670,307.97659559415496
10680,331.2183303459366
10690,352.28742171481343
10700,380.3822390231175
10710,399.1995066687031
10720,427.63755458964056
10730,360.1556900232956
10740,384.6100820553812
10750,523.3419454438985
10760,460.9369185431452
10770,422.490293272286
10780,384.16153305512125
10790,363.99142742349943
10800,385.2716188990952
10810,414.09860088090926
10820,400.9988825633702
10830,466.9019853864942
10840,468.00425303494967
10850,468.0520232484074
10860,433.2454148385221
10870,397.5246930634509
10880,430.6089797313647
10890,386.5719121007177
10900,325.0126692608725
10910,355.9334164062434
10920,410.02279455135016
10930,349.5520330139586
10940,449.4517546324236
10950,506.7575421635285
10960,513.5526879733859
10970,336.74052023192
10980,292.78319431957874
10990,333.61842352265415
11000,316.68485533356977
11010,344.48297401292416
11020,351.04681630108945
11030,390.8207873126962
11040,423.1742212657515
11050,333.26279976159543
11060,317.43977255641653
11070,341.76805268032365
11080,358.38264617533457
11090,371.2393933500053
11100,378.4992931605447
11110,363.1173945614098
11120,424.71177722073793
11130,409.12381463623547
11140,354.5060288123965
11150,404.60371238165465
11160,504.28711237216686
11170,1207.583710041026
11180,1373.4013173847131
11190,800.4490073354649
11200,381.2456158364213
11210,409.04664564659936
11220,356.28349423432604
11230,366.9845910390647
11240,401.6878868377838
11250,349.5154931150073
11260,383.28166787525174
11270,416.0806880932347
11280,308.9160678213827
11290,325.45921938314825
11300,439.6595101776528
11310,358.17292592836344
11320,328.2032384263288
11330,363.2896251726512
11340,341.89826515726975
11350,324.0353744302091
11360,386.8502330354132
11370,352.6814902532311
11380,339.6543300176751
11390,322.5893289001058
11400,310.7963647534293
11410,304.68115877828865
11420,322.6730987075318
11430,410.0729530004313
11440,405.7251285423885
11450,377.9085162039148
11460,328.15289480978925
11470,333.82764881916734
11480,303.357401532236
11490,330.2110723464398
11500,312.6464813673434
11510,347.32966748110186
11520,330.0493662384848
11530,309.01376990597197
11540,310.44932344890094
11550,287.0107183685658
11560,226.21523396217367
11570,227.14027075327235
11580,202.97604125910487
11590,189.10894959791025
11600,212.54243176073345
11610,224.1334829056432
11620,243.5148725130804
11630,288.60014014315897
11640,226.6406164269262
11650,389.2552170818126
11660,410.4703081269207
11670,184.1524971615067
11680,179.9038302131985
11690,190.02871926834175
11700,170.51154276927596
11710,178.83782602358932
11720,163.18276185170205
11730,168.0620327745512
11740,185.85896719051908
11750,169.00907934640836
11760,167.34159021592166
11770,165.4041808564529
11780,174.9246503704051
11790,166.00226551121222
11800,165.31250301999432
11810,157.8030229611969
11820,150.4551955478587
11830,146.85847495144205
11840,166.63241538852853
11850,157.09433800030936
11860,147.39160937397875
11870,214.61289349582157
11880,545.4927064427316
11890,551.7118328506951
11900,428.22340704160825
11910,164.32064109440225
11920,153.3260931581846
11930,488.43492493255
11940,335.5765588747421
11950,403.4554938176435
11960,168.756161001336
11970,177.78863754333574
11980,195.01174391335456
11990,188.505014090164
12000,253.13448525526397
12010,290.10346984056326
12020,273.35547517585843
12030,253.99019169011018
12040,296.6952609106655
12050,347.4346528602532
12060,379.30380793411706
12070,385.22676458636585
12080,408.2300758745414
12090,406.48880034198055
12100,465.02004172472215
12110,390.0455584739223
12120,445.75787537042856
12130,504.8699065904876
12140,537.44472603349
12150,467.0955189176056
12160,454.42725370535226
12170,408.2171599079044
12180,447.35603830607073
12190,561.8682590211845
12200,586.175961155061
12210,501.7061191908585
12220,546.713564387535
12230,520.5719593934842
12240,505.04773653831353
12250,519.8022528825936
12260,556.5763457233612
12270,525.9728062772964
12280,566.1000746807056
12290,483.6807745673044
12300,568.0085382929412
12310,434.7348157077355
12320,368.84441168398064
12330,384.12328375717567
12340,369.1561726740532
12350,398.05123297710594
12360,342.3181936183778
12370,437.4795024567388
12380,391.7638183471634
12390,367.4066302136709
12400,331.7020019218744
12410,330.4266623892804
12420,325.6335220056622
12430,336.31131346820735
12440,292.4556415017321
12450,331.5132713759579
12460,430.68868684747633
12470,437.10409412814886
12480,361.97641484613456
12490,356.3165465605149
12500,433.91692429400115
12510,415.4074640135677
12520,412.3370825226624
12530,482.05138918636976
12540,521.233855262316
12550,525.3146487772244
12560,456.1091809151828
12570,449.98015492159715
12580,432.4018510545076
12590,434.0502788084009
12600,425.00919814847686
12610,508.45723723233846
12620,448.631064053611
12630,398.4402002356278
12640,411.82945586973153
12650,423.60752109938835
12660,383.5175191857716
12670,365.6283069840515
12680,357.6846986446431
12690,407.0914157054801
12700,371.4784835401187
12710,378.3119949683039
12720,381.070510383672
12730,371.1194930555869
12740,322.3330267584848
12750,343.63504337047766
12760,360.97206494651857
12770,484.8803078662769
12780,329.26276836117324
12790,293.89105210349203
12800,274.03463308065017
12810,380.28673656635897
12820,253.454621884435
12830,332.1608611794657
12840,410.0114967781215
12850,343.7769691754291
