time,source,destination,packet_length
8.402272,10.0.0.0,10.0.0.1,137
8.500532,10.0.0.0,10.0.0.1,120
8.503109,10.0.0.0,10.0.0.1,120
8.552454,10.0.0.0,10.0.0.1,145
8.560243,10.0.0.0,10.0.0.1,140
8.560629,10.0.0.0,10.0.0.1,140
8.560666,10.0.0.0,10.0.0.1,140
8.564258,10.0.0.0,10.0.0.1,140
8.564634,10.0.0.0,10.0.0.1,140
8.581849,10.0.0.0,10.0.0.1,181
8.590629,10.0.0.0,10.0.0.1,1354
8.590704,10.0.0.0,10.0.0.1,1358
8.590739,10.0.0.0,10.0.0.1,159
8.602455,10.0.0.0,10.0.0.1,142
8.616903,10.0.0.0,10.0.0.1,172
8.617272,10.0.0.0,10.0.0.1,156
8.620416,10.0.0.0,10.0.0.1,1351
8.620489,10.0.0.0,10.0.0.1,1358
8.620527,10.0.0.0,10.0.0.1,1358
8.620559,10.0.0.0,10.0.0.1,1213
8.642172,10.0.0.0,10.0.0.1,146
8.645550,10.0.0.0,10.0.0.1,141
8.652373,10.0.0.0,10.0.0.1,141
8.652477,10.0.0.0,10.0.0.1,141
8.655648,10.0.0.0,10.0.0.1,141
8.689656,10.0.0.0,10.0.0.1,142
8.729655,10.0.0.0,10.0.0.1,143
8.741986,10.0.0.0,10.0.0.1,143
8.742044,10.0.0.0,10.0.0.1,139
8.760346,10.0.0.0,10.0.0.1,1358
8.760418,10.0.0.0,10.0.0.1,1358
8.760757,10.0.0.0,10.0.0.1,1358
8.760802,10.0.0.0,10.0.0.1,1358
8.818465,10.0.0.0,10.0.0.1,141
8.868029,10.0.0.0,10.0.0.1,146
8.904756,10.0.0.0,10.0.0.1,1358
8.913608,10.0.0.0,10.0.0.1,147
8.913833,10.0.0.0,10.0.0.1,147
8.913919,10.0.0.0,10.0.0.1,1358
8.914047,10.0.0.0,10.0.0.1,147
8.914904,10.0.0.0,10.0.0.1,191
8.915027,10.0.0.0,10.0.0.1,182
8.915570,10.0.0.0,10.0.0.1,1354
8.915620,10.0.0.0,10.0.0.1,1354
8.915660,10.0.0.0,10.0.0.1,1333
8.969447,10.0.0.0,10.0.0.1,148
8.998286,10.0.0.0,10.0.0.1,120
9.002686,10.0.0.0,10.0.0.1,132
9.011000,10.0.0.0,10.0.0.1,325
9.053210,10.0.0.0,10.0.0.1,145
9.053701,10.0.0.0,10.0.0.1,147
9.054600,10.0.0.0,10.0.0.1,191
9.054731,10.0.0.0,10.0.0.1,179
9.055224,10.0.0.0,10.0.0.1,1030
9.062263,10.0.0.0,10.0.0.1,141
9.062323,10.0.0.0,10.0.0.1,139
9.062454,10.0.0.0,10.0.0.1,143
9.070104,10.0.0.0,10.0.0.1,139
9.074178,10.0.0.0,10.0.0.1,139
9.076937,10.0.0.0,10.0.0.1,139
9.088145,10.0.0.0,10.0.0.1,139
9.088211,10.0.0.0,10.0.0.1,139
9.092023,10.0.0.0,10.0.0.1,139
9.094364,10.0.0.0,10.0.0.1,139
9.094413,10.0.0.0,10.0.0.1,139
9.100528,10.0.0.0,10.0.0.1,139
9.104997,10.0.0.0,10.0.0.1,139
9.107038,10.0.0.0,10.0.0.1,139
9.113068,10.0.0.0,10.0.0.1,139
9.119398,10.0.0.0,10.0.0.1,139
9.119442,10.0.0.0,10.0.0.1,139
9.125451,10.0.0.0,10.0.0.1,139
9.131695,10.0.0.0,10.0.0.1,139
9.134133,10.0.0.0,10.0.0.1,139
9.137766,10.0.0.0,10.0.0.1,139
9.139802,10.0.0.0,10.0.0.1,302
9.141257,10.0.0.0,10.0.0.1,297
9.141362,10.0.0.0,10.0.0.1,156
9.141482,10.0.0.0,10.0.0.1,327
9.141871,10.0.0.0,10.0.0.1,309
9.142229,10.0.0.0,10.0.0.1,308
9.142356,10.0.0.0,10.0.0.1,309
9.142520,10.0.0.0,10.0.0.1,309
9.142637,10.0.0.0,10.0.0.1,309
9.146698,10.0.0.0,10.0.0.1,120
9.146750,10.0.0.0,10.0.0.1,139
9.146841,10.0.0.0,10.0.0.1,144
9.147141,10.0.0.0,10.0.0.1,1360
9.147171,10.0.0.0,10.0.0.1,647
9.148699,10.0.0.0,10.0.0.1,1358
9.148732,10.0.0.0,10.0.0.1,311
9.151077,10.0.0.0,10.0.0.1,139
9.151532,10.0.0.0,10.0.0.1,271
9.154134,10.0.0.0,10.0.0.1,139
9.169255,10.0.0.0,10.0.0.1,145
9.184915,10.0.0.0,10.0.0.1,140
9.185065,10.0.0.0,10.0.0.1,140
9.185183,10.0.0.0,10.0.0.1,140
9.185359,10.0.0.0,10.0.0.1,139
9.185412,10.0.0.0,10.0.0.1,139
9.185490,10.0.0.0,10.0.0.1,139
9.185540,10.0.0.0,10.0.0.1,140
9.185608,10.0.0.0,10.0.0.1,140
9.185660,10.0.0.0,10.0.0.1,140
9.185706,10.0.0.0,10.0.0.1,140
9.185750,10.0.0.0,10.0.0.1,141
9.194531,10.0.0.0,10.0.0.1,141
9.194597,10.0.0.0,10.0.0.1,141
9.194701,10.0.0.0,10.0.0.1,141
9.197580,10.0.0.0,10.0.0.1,269
9.197689,10.0.0.0,10.0.0.1,1121
9.201689,10.0.0.0,10.0.0.1,142
9.201855,10.0.0.0,10.0.0.1,145
9.201905,10.0.0.0,10.0.0.1,141
9.202016,10.0.0.0,10.0.0.1,141
9.202067,10.0.0.0,10.0.0.1,141
9.210106,10.0.0.0,10.0.0.1,141
9.211742,10.0.0.0,10.0.0.1,141
9.211783,10.0.0.0,10.0.0.1,141
9.219717,10.0.0.0,10.0.0.1,141
9.219885,10.0.0.0,10.0.0.1,141
9.223923,10.0.0.0,10.0.0.1,146
9.228383,10.0.0.0,10.0.0.1,141
9.232012,10.0.0.0,10.0.0.1,141
9.238631,10.0.0.0,10.0.0.1,141
9.238677,10.0.0.0,10.0.0.1,141
9.243920,10.0.0.0,10.0.0.1,1351
9.243973,10.0.0.0,10.0.0.1,326
9.244208,10.0.0.0,10.0.0.1,141
9.248348,10.0.0.0,10.0.0.1,141
9.248387,10.0.0.0,10.0.0.1,141
9.264102,10.0.0.0,10.0.0.1,1358
9.264237,10.0.0.0,10.0.0.1,1358
9.268791,10.0.0.0,10.0.0.1,141
9.283359,10.0.0.0,10.0.0.1,141
9.287995,10.0.0.0,10.0.0.1,144
9.290113,10.0.0.0,10.0.0.1,140
9.290232,10.0.0.0,10.0.0.1,145
9.303429,10.0.0.0,10.0.0.1,145
9.305810,10.0.0.0,10.0.0.1,174
9.305961,10.0.0.0,10.0.0.1,144
9.308208,10.0.0.0,10.0.0.1,144
9.308415,10.0.0.0,10.0.0.1,141
9.311802,10.0.0.0,10.0.0.1,1358
9.311961,10.0.0.0,10.0.0.1,1358
9.312424,10.0.0.0,10.0.0.1,144
9.323156,10.0.0.0,10.0.0.1,120
9.324643,10.0.0.0,10.0.0.1,194
9.326692,10.0.0.0,10.0.0.1,141
9.337822,10.0.0.0,10.0.0.1,141
9.338971,10.0.0.0,10.0.0.1,155
9.344847,10.0.0.0,10.0.0.1,141
9.356561,10.0.0.0,10.0.0.1,141
9.370623,10.0.0.0,10.0.0.1,141
9.370758,10.0.0.0,10.0.0.1,140
9.370908,10.0.0.0,10.0.0.1,141
9.377787,10.0.0.0,10.0.0.1,141
9.380253,10.0.0.0,10.0.0.1,141
9.389710,10.0.0.0,10.0.0.1,141
9.396515,10.0.0.0,10.0.0.1,141
9.402690,10.0.0.0,10.0.0.1,141
9.402979,10.0.0.0,10.0.0.1,813
9.405867,10.0.0.0,10.0.0.1,1358
9.405926,10.0.0.0,10.0.0.1,944
9.406538,10.0.0.0,10.0.0.1,702
9.406774,10.0.0.0,10.0.0.1,1120
9.408197,10.0.0.0,10.0.0.1,156
9.408370,10.0.0.0,10.0.0.1,156
9.412286,10.0.0.0,10.0.0.1,1358
9.412678,10.0.0.0,10.0.0.1,146
9.415516,10.0.0.0,10.0.0.1,1358
9.427280,10.0.0.0,10.0.0.1,141
9.427394,10.0.0.0,10.0.0.1,141
9.427666,10.0.0.0,10.0.0.1,147
9.440165,10.0.0.0,10.0.0.1,141
9.440239,10.0.0.0,10.0.0.1,141
9.447442,10.0.0.0,10.0.0.1,308
9.454401,10.0.0.0,10.0.0.1,141
9.454450,10.0.0.0,10.0.0.1,146
9.466553,10.0.0.0,10.0.0.1,1358
9.472204,10.0.0.0,10.0.0.1,1358
9.472874,10.0.0.0,10.0.0.1,147
9.472970,10.0.0.0,10.0.0.1,141
9.475355,10.0.0.0,10.0.0.1,1358
9.475465,10.0.0.0,10.0.0.1,435
9.475810,10.0.0.0,10.0.0.1,506
9.476178,10.0.0.0,10.0.0.1,342
9.476327,10.0.0.0,10.0.0.1,296
9.476525,10.0.0.0,10.0.0.1,1358
9.476559,10.0.0.0,10.0.0.1,364
9.507142,10.0.0.0,10.0.0.1,141
9.507267,10.0.0.0,10.0.0.1,120
9.507318,10.0.0.0,10.0.0.1,120
9.507366,10.0.0.0,10.0.0.1,120
9.507399,10.0.0.0,10.0.0.1,141
9.507427,10.0.0.0,10.0.0.1,141
9.508026,10.0.0.0,10.0.0.1,132
9.525180,10.0.0.0,10.0.0.1,141
9.530088,10.0.0.0,10.0.0.1,141
9.538150,10.0.0.0,10.0.0.1,140
9.538829,10.0.0.0,10.0.0.1,152
9.541185,10.0.0.0,10.0.0.1,141
9.541353,10.0.0.0,10.0.0.1,141
9.552850,10.0.0.0,10.0.0.1,141
9.553028,10.0.0.0,10.0.0.1,141
9.554525,10.0.0.0,10.0.0.1,1358
9.554569,10.0.0.0,10.0.0.1,1358
9.554890,10.0.0.0,10.0.0.1,1358
9.554926,10.0.0.0,10.0.0.1,1358
9.555776,10.0.0.0,10.0.0.1,141
9.561240,10.0.0.0,10.0.0.1,141
9.561376,10.0.0.0,10.0.0.1,145
9.576440,10.0.0.0,10.0.0.1,141
9.577582,10.0.0.0,10.0.0.1,273
9.577891,10.0.0.0,10.0.0.1,143
9.578209,10.0.0.0,10.0.0.1,1162
9.584388,10.0.0.0,10.0.0.1,141
9.584604,10.0.0.0,10.0.0.1,146
9.589176,10.0.0.0,10.0.0.1,141
9.589304,10.0.0.0,10.0.0.1,141
9.593270,10.0.0.0,10.0.0.1,141
9.598237,10.0.0.0,10.0.0.1,666
9.601713,10.0.0.0,10.0.0.1,141
9.601790,10.0.0.0,10.0.0.1,141
9.601957,10.0.0.0,10.0.0.1,144
9.602035,10.0.0.0,10.0.0.1,140
9.602073,10.0.0.0,10.0.0.1,140
9.602282,10.0.0.0,10.0.0.1,145
9.606497,10.0.0.0,10.0.0.1,140
9.606789,10.0.0.0,10.0.0.1,141
9.616335,10.0.0.0,10.0.0.1,141
9.616431,10.0.0.0,10.0.0.1,141
9.616647,10.0.0.0,10.0.0.1,147
9.617055,10.0.0.0,10.0.0.1,132
9.618333,10.0.0.0,10.0.0.1,141
9.618465,10.0.0.0,10.0.0.1,141
9.636339,10.0.0.0,10.0.0.1,141
9.636474,10.0.0.0,10.0.0.1,141
9.636594,10.0.0.0,10.0.0.1,141
9.637089,10.0.0.0,10.0.0.1,147
9.638674,10.0.0.0,10.0.0.1,191
9.638832,10.0.0.0,10.0.0.1,180
9.639481,10.0.0.0,10.0.0.1,1179
9.652628,10.0.0.0,10.0.0.1,147
9.655676,10.0.0.0,10.0.0.1,120
9.655793,10.0.0.0,10.0.0.1,141
9.656987,10.0.0.0,10.0.0.1,1360
9.657045,10.0.0.0,10.0.0.1,615
9.660806,10.0.0.0,10.0.0.1,231
9.663504,10.0.0.0,10.0.0.1,141
9.663659,10.0.0.0,10.0.0.1,141
9.663789,10.0.0.0,10.0.0.1,141
9.678904,10.0.0.0,10.0.0.1,141
9.679048,10.0.0.0,10.0.0.1,141
9.681055,10.0.0.0,10.0.0.1,149
9.683258,10.0.0.0,10.0.0.1,141
9.699389,10.0.0.0,10.0.0.1,146
9.699496,10.0.0.0,10.0.0.1,141
9.699572,10.0.0.0,10.0.0.1,141
9.699641,10.0.0.0,10.0.0.1,141
9.712613,10.0.0.0,10.0.0.1,141
9.712710,10.0.0.0,10.0.0.1,141
9.712808,10.0.0.0,10.0.0.1,149
9.714319,10.0.0.0,10.0.0.1,1358
9.718348,10.0.0.0,10.0.0.1,1358
9.723738,10.0.0.0,10.0.0.1,147
9.735299,10.0.0.0,10.0.0.1,270
9.735374,10.0.0.0,10.0.0.1,1259
9.735538,10.0.0.0,10.0.0.1,1358
9.735786,10.0.0.0,10.0.0.1,141
9.737545,10.0.0.0,10.0.0.1,1358
9.737621,10.0.0.0,10.0.0.1,141
9.741560,10.0.0.0,10.0.0.1,147
9.748936,10.0.0.0,10.0.0.1,141
9.755080,10.0.0.0,10.0.0.1,142
9.755165,10.0.0.0,10.0.0.1,141
9.755307,10.0.0.0,10.0.0.1,145
9.758404,10.0.0.0,10.0.0.1,141
9.758646,10.0.0.0,10.0.0.1,270
9.758741,10.0.0.0,10.0.0.1,1270
9.764257,10.0.0.0,10.0.0.1,137
9.765385,10.0.0.0,10.0.0.1,141
9.774265,10.0.0.0,10.0.0.1,141
9.774340,10.0.0.0,10.0.0.1,141
9.774382,10.0.0.0,10.0.0.1,120
9.774465,10.0.0.0,10.0.0.1,141
9.774801,10.0.0.0,10.0.0.1,1360
9.774835,10.0.0.0,10.0.0.1,615
9.774898,10.0.0.0,10.0.0.1,141
9.775733,10.0.0.0,10.0.0.1,141
9.785351,10.0.0.0,10.0.0.1,140
9.803185,10.0.0.0,10.0.0.1,132
9.803262,10.0.0.0,10.0.0.1,142
9.803616,10.0.0.0,10.0.0.1,141
9.808527,10.0.0.0,10.0.0.1,141
9.808661,10.0.0.0,10.0.0.1,141
9.808799,10.0.0.0,10.0.0.1,146
9.809226,10.0.0.0,10.0.0.1,143
9.809389,10.0.0.0,10.0.0.1,142
9.809486,10.0.0.0,10.0.0.1,141
9.809622,10.0.0.0,10.0.0.1,145
9.809681,10.0.0.0,10.0.0.1,141
9.809834,10.0.0.0,10.0.0.1,141
9.809995,10.0.0.0,10.0.0.1,141
9.810039,10.0.0.0,10.0.0.1,120
9.810110,10.0.0.0,10.0.0.1,141
9.810729,10.0.0.0,10.0.0.1,132
9.811001,10.0.0.0,10.0.0.1,141
9.811041,10.0.0.0,10.0.0.1,141
9.811224,10.0.0.0,10.0.0.1,141
9.811309,10.0.0.0,10.0.0.1,141
9.811420,10.0.0.0,10.0.0.1,141
9.811507,10.0.0.0,10.0.0.1,141
9.811779,10.0.0.0,10.0.0.1,141
9.816691,10.0.0.0,10.0.0.1,141
9.816910,10.0.0.0,10.0.0.1,141
9.817399,10.0.0.0,10.0.0.1,137
9.827406,10.0.0.0,10.0.0.1,141
9.829447,10.0.0.0,10.0.0.1,141
9.829600,10.0.0.0,10.0.0.1,141
9.829737,10.0.0.0,10.0.0.1,141
9.830514,10.0.0.0,10.0.0.1,143
9.830557,10.0.0.0,10.0.0.1,139
9.831276,10.0.0.0,10.0.0.1,120
9.833466,10.0.0.0,10.0.0.1,141
9.833518,10.0.0.0,10.0.0.1,141
9.833687,10.0.0.0,10.0.0.1,141
9.833717,10.0.0.0,10.0.0.1,141
9.833739,10.0.0.0,10.0.0.1,141
9.834093,10.0.0.0,10.0.0.1,194
9.834935,10.0.0.0,10.0.0.1,141
9.840937,10.0.0.0,10.0.0.1,141
9.841002,10.0.0.0,10.0.0.1,141
9.850729,10.0.0.0,10.0.0.1,141
9.850831,10.0.0.0,10.0.0.1,141
9.854603,10.0.0.0,10.0.0.1,141
9.854693,10.0.0.0,10.0.0.1,142
9.859928,10.0.0.0,10.0.0.1,141
9.859988,10.0.0.0,10.0.0.1,141
9.860107,10.0.0.0,10.0.0.1,140
9.860828,10.0.0.0,10.0.0.1,147
9.861858,10.0.0.0,10.0.0.1,191
9.861969,10.0.0.0,10.0.0.1,180
9.862421,10.0.0.0,10.0.0.1,1354
9.862468,10.0.0.0,10.0.0.1,569
9.872610,10.0.0.0,10.0.0.1,141
9.872667,10.0.0.0,10.0.0.1,146
9.876191,10.0.0.0,10.0.0.1,141
9.876240,10.0.0.0,10.0.0.1,141
9.882177,10.0.0.0,10.0.0.1,141
9.882284,10.0.0.0,10.0.0.1,145
9.882524,10.0.0.0,10.0.0.1,147
9.888505,10.0.0.0,10.0.0.1,142
9.890622,10.0.0.0,10.0.0.1,142
9.895048,10.0.0.0,10.0.0.1,142
9.901936,10.0.0.0,10.0.0.1,142
9.904700,10.0.0.0,10.0.0.1,142
9.907227,10.0.0.0,10.0.0.1,1354
9.907352,10.0.0.0,10.0.0.1,1358
9.907394,10.0.0.0,10.0.0.1,867
9.907947,10.0.0.0,10.0.0.1,191
9.908062,10.0.0.0,10.0.0.1,177
9.908411,10.0.0.0,10.0.0.1,140
9.908628,10.0.0.0,10.0.0.1,1354
9.908662,10.0.0.0,10.0.0.1,571
9.908756,10.0.0.0,10.0.0.1,142
9.908824,10.0.0.0,10.0.0.1,142
9.918391,10.0.0.0,10.0.0.1,141
9.918440,10.0.0.0,10.0.0.1,141
9.918891,10.0.0.0,10.0.0.1,405
9.922832,10.0.0.0,10.0.0.1,141
9.928737,10.0.0.0,10.0.0.1,141
9.934883,10.0.0.0,10.0.0.1,141
9.934944,10.0.0.0,10.0.0.1,141
9.940798,10.0.0.0,10.0.0.1,141
9.943532,10.0.0.0,10.0.0.1,321
9.946221,10.0.0.0,10.0.0.1,141
9.949892,10.0.0.0,10.0.0.1,141
9.966116,10.0.0.0,10.0.0.1,120
9.966519,10.0.0.0,10.0.0.1,1360
9.966576,10.0.0.0,10.0.0.1,615
9.968577,10.0.0.0,10.0.0.1,120
9.968672,10.0.0.0,10.0.0.1,120
