time,source,destination,packet_length
2.289893,10.0.0.0,10.0.0.1,76
2.290012,10.0.0.0,10.0.0.1,76
2.290179,10.0.0.0,10.0.0.1,76
2.290259,10.0.0.0,10.0.0.1,76
2.290414,10.0.0.0,10.0.0.1,76
2.290530,10.0.0.0,10.0.0.1,78
2.290622,10.0.0.0,10.0.0.1,78
2.298381,10.0.0.0,10.0.0.1,78
2.316547,10.0.0.0,10.0.0.1,77
2.316678,10.0.0.0,10.0.0.1,77
2.324689,10.0.0.0,10.0.0.1,84
2.324889,10.0.0.0,10.0.0.1,82
2.325059,10.0.0.0,10.0.0.1,80
2.333277,10.0.0.0,10.0.0.1,76
2.333399,10.0.0.0,10.0.0.1,76
2.333480,10.0.0.0,10.0.0.1,76
2.333585,10.0.0.0,10.0.0.1,76
2.333705,10.0.0.0,10.0.0.1,76
2.333805,10.0.0.0,10.0.0.1,76
2.333917,10.0.0.0,10.0.0.1,76
2.334014,10.0.0.0,10.0.0.1,76
2.334106,10.0.0.0,10.0.0.1,76
2.334201,10.0.0.0,10.0.0.1,76
2.334305,10.0.0.0,10.0.0.1,76
2.339380,10.0.0.0,10.0.0.1,76
2.339474,10.0.0.0,10.0.0.1,76
2.339533,10.0.0.0,10.0.0.1,76
2.339620,10.0.0.0,10.0.0.1,76
2.342733,10.0.0.0,10.0.0.1,76
2.343010,10.0.0.0,10.0.0.1,76
2.343138,10.0.0.0,10.0.0.1,76
2.343240,10.0.0.0,10.0.0.1,76
2.343329,10.0.0.0,10.0.0.1,81
2.347360,10.0.0.0,10.0.0.1,76
2.361190,10.0.0.0,10.0.0.1,76
2.361326,10.0.0.0,10.0.0.1,76
2.361414,10.0.0.0,10.0.0.1,76
2.361490,10.0.0.0,10.0.0.1,76
2.361600,10.0.0.0,10.0.0.1,76
2.361669,10.0.0.0,10.0.0.1,76
2.369126,10.0.0.0,10.0.0.1,76
2.381421,10.0.0.0,10.0.0.1,76
2.381705,10.0.0.0,10.0.0.1,76
2.388581,10.0.0.0,10.0.0.1,76
2.388788,10.0.0.0,10.0.0.1,76
2.388967,10.0.0.0,10.0.0.1,76
2.393692,10.0.0.0,10.0.0.1,76
2.393886,10.0.0.0,10.0.0.1,77
2.395491,10.0.0.0,10.0.0.1,77
2.413703,10.0.0.0,10.0.0.1,71
2.413871,10.0.0.0,10.0.0.1,78
2.426636,10.0.0.0,10.0.0.1,81
2.426849,10.0.0.0,10.0.0.1,77
2.430270,10.0.0.0,10.0.0.1,77
2.448430,10.0.0.0,10.0.0.1,77
2.500762,10.0.0.0,10.0.0.1,76
2.507040,10.0.0.0,10.0.0.1,1446
2.507040,10.0.0.0,10.0.0.1,1446
2.507040,10.0.0.0,10.0.0.1,1446
2.507040,10.0.0.0,10.0.0.1,1446
2.507040,10.0.0.0,10.0.0.1,90
2.520801,10.0.0.0,10.0.0.1,77
2.537945,10.0.0.0,10.0.0.1,460
2.571637,10.0.0.0,10.0.0.1,1292
2.571770,10.0.0.0,10.0.0.1,1292
2.572093,10.0.0.0,10.0.0.1,121
2.572386,10.0.0.0,10.0.0.1,550
2.572595,10.0.0.0,10.0.0.1,544
2.572742,10.0.0.0,10.0.0.1,145
2.596116,10.0.0.0,10.0.0.1,81
2.610934,10.0.0.0,10.0.0.1,1287
2.611074,10.0.0.0,10.0.0.1,1292
2.611153,10.0.0.0,10.0.0.1,1292
2.611280,10.0.0.0,10.0.0.1,1292
2.611411,10.0.0.0,10.0.0.1,1292
2.611495,10.0.0.0,10.0.0.1,555
2.612523,10.0.0.0,10.0.0.1,80
2.623965,10.0.0.0,10.0.0.1,76
2.624349,10.0.0.0,10.0.0.1,76
2.624511,10.0.0.0,10.0.0.1,76
2.624649,10.0.0.0,10.0.0.1,76
2.625582,10.0.0.0,10.0.0.1,76
2.641153,10.0.0.0,10.0.0.1,76
2.641405,10.0.0.0,10.0.0.1,76
2.641959,10.0.0.0,10.0.0.1,123
2.642127,10.0.0.0,10.0.0.1,76
2.642341,10.0.0.0,10.0.0.1,82
2.643066,10.0.0.0,10.0.0.1,54
2.650911,10.0.0.0,10.0.0.1,1287
2.650999,10.0.0.0,10.0.0.1,1292
2.651036,10.0.0.0,10.0.0.1,1292
2.651068,10.0.0.0,10.0.0.1,247
2.651476,10.0.0.0,10.0.0.1,90
2.656729,10.0.0.0,10.0.0.1,139
2.667817,10.0.0.0,10.0.0.1,77
2.668609,10.0.0.0,10.0.0.1,136
2.669375,10.0.0.0,10.0.0.1,395
2.669695,10.0.0.0,10.0.0.1,531
2.714633,10.0.0.0,10.0.0.1,77
2.720798,10.0.0.0,10.0.0.1,76
2.721218,10.0.0.0,10.0.0.1,80
2.721336,10.0.0.0,10.0.0.1,76
2.721432,10.0.0.0,10.0.0.1,76
2.721527,10.0.0.0,10.0.0.1,76
2.721622,10.0.0.0,10.0.0.1,76
2.721725,10.0.0.0,10.0.0.1,76
2.721820,10.0.0.0,10.0.0.1,76
2.721960,10.0.0.0,10.0.0.1,76
2.722063,10.0.0.0,10.0.0.1,76
2.722162,10.0.0.0,10.0.0.1,76
2.722265,10.0.0.0,10.0.0.1,76
2.722372,10.0.0.0,10.0.0.1,76
2.722477,10.0.0.0,10.0.0.1,76
2.722819,10.0.0.0,10.0.0.1,80
2.723004,10.0.0.0,10.0.0.1,76
2.723140,10.0.0.0,10.0.0.1,76
2.723266,10.0.0.0,10.0.0.1,76
2.733104,10.0.0.0,10.0.0.1,81
2.734974,10.0.0.0,10.0.0.1,80
2.735185,10.0.0.0,10.0.0.1,76
2.749462,10.0.0.0,10.0.0.1,77
2.753965,10.0.0.0,10.0.0.1,76
2.754109,10.0.0.0,10.0.0.1,76
2.764487,10.0.0.0,10.0.0.1,76
2.764589,10.0.0.0,10.0.0.1,76
2.764649,10.0.0.0,10.0.0.1,76
2.764733,10.0.0.0,10.0.0.1,76
2.764799,10.0.0.0,10.0.0.1,76
2.764879,10.0.0.0,10.0.0.1,81
2.764962,10.0.0.0,10.0.0.1,76
2.765078,10.0.0.0,10.0.0.1,77
2.789644,10.0.0.0,10.0.0.1,86
2.791237,10.0.0.0,10.0.0.1,77
4.498871,10.0.0.0,10.0.0.1,137
4.573528,10.0.0.0,10.0.0.1,80
4.573975,10.0.0.0,10.0.0.1,76
4.574108,10.0.0.0,10.0.0.1,76
4.635318,10.0.0.0,10.0.0.1,146
4.635981,10.0.0.0,10.0.0.1,147
4.637862,10.0.0.0,10.0.0.1,147
4.638204,10.0.0.0,10.0.0.1,147
4.639060,10.0.0.0,10.0.0.1,147
4.639248,10.0.0.0,10.0.0.1,147
4.639654,10.0.0.0,10.0.0.1,147
4.639821,10.0.0.0,10.0.0.1,137
4.640011,10.0.0.0,10.0.0.1,137
4.640507,10.0.0.0,10.0.0.1,136
4.644572,10.0.0.0,10.0.0.1,1292
4.644673,10.0.0.0,10.0.0.1,1204
4.713490,10.0.0.0,10.0.0.1,76
4.713665,10.0.0.0,10.0.0.1,76
4.713872,10.0.0.0,10.0.0.1,76
4.714259,10.0.0.0,10.0.0.1,80
4.714446,10.0.0.0,10.0.0.1,76
4.714572,10.0.0.0,10.0.0.1,76
4.714700,10.0.0.0,10.0.0.1,76
4.714783,10.0.0.0,10.0.0.1,76
4.714890,10.0.0.0,10.0.0.1,76
4.714971,10.0.0.0,10.0.0.1,76
4.715060,10.0.0.0,10.0.0.1,76
4.715184,10.0.0.0,10.0.0.1,76
4.715260,10.0.0.0,10.0.0.1,76
4.715364,10.0.0.0,10.0.0.1,76
4.717926,10.0.0.0,10.0.0.1,76
4.718062,10.0.0.0,10.0.0.1,76
4.718304,10.0.0.0,10.0.0.1,80
4.718426,10.0.0.0,10.0.0.1,76
4.718617,10.0.0.0,10.0.0.1,76
4.718760,10.0.0.0,10.0.0.1,76
4.719047,10.0.0.0,10.0.0.1,80
4.735011,10.0.0.0,10.0.0.1,77
4.751215,10.0.0.0,10.0.0.1,77
4.777574,10.0.0.0,10.0.0.1,76
4.777695,10.0.0.0,10.0.0.1,76
4.777767,10.0.0.0,10.0.0.1,76
4.777841,10.0.0.0,10.0.0.1,76
4.777929,10.0.0.0,10.0.0.1,76
4.778001,10.0.0.0,10.0.0.1,76
4.778166,10.0.0.0,10.0.0.1,76
4.778245,10.0.0.0,10.0.0.1,76
4.782436,10.0.0.0,10.0.0.1,76
4.782531,10.0.0.0,10.0.0.1,76
4.782595,10.0.0.0,10.0.0.1,76
4.782654,10.0.0.0,10.0.0.1,76
4.782742,10.0.0.0,10.0.0.1,76
4.782829,10.0.0.0,10.0.0.1,76
4.782952,10.0.0.0,10.0.0.1,76
4.783050,10.0.0.0,10.0.0.1,76
4.792411,10.0.0.0,10.0.0.1,76
4.814930,10.0.0.0,10.0.0.1,77
4.832597,10.0.0.0,10.0.0.1,82
4.857575,10.0.0.0,10.0.0.1,76
4.862585,10.0.0.0,10.0.0.1,81
4.871208,10.0.0.0,10.0.0.1,76
4.874685,10.0.0.0,10.0.0.1,76
4.874829,10.0.0.0,10.0.0.1,76
4.886412,10.0.0.0,10.0.0.1,77
4.886708,10.0.0.0,10.0.0.1,81
4.890443,10.0.0.0,10.0.0.1,77
4.920223,10.0.0.0,10.0.0.1,78
4.920414,10.0.0.0,10.0.0.1,71
4.935996,10.0.0.0,10.0.0.1,77
4.938744,10.0.0.0,10.0.0.1,77
4.938914,10.0.0.0,10.0.0.1,77
4.941202,10.0.0.0,10.0.0.1,77
4.941358,10.0.0.0,10.0.0.1,77
4.946944,10.0.0.0,10.0.0.1,77
4.953562,10.0.0.0,10.0.0.1,77
4.954079,10.0.0.0,10.0.0.1,77
4.970608,10.0.0.0,10.0.0.1,78
4.971918,10.0.0.0,10.0.0.1,77
4.972116,10.0.0.0,10.0.0.1,77
4.972325,10.0.0.0,10.0.0.1,77
4.972662,10.0.0.0,10.0.0.1,77
4.972854,10.0.0.0,10.0.0.1,77
4.977533,10.0.0.0,10.0.0.1,81
4.995994,10.0.0.0,10.0.0.1,78
5.012470,10.0.0.0,10.0.0.1,77
5.012698,10.0.0.0,10.0.0.1,77
5.012909,10.0.0.0,10.0.0.1,77
5.013290,10.0.0.0,10.0.0.1,77
5.021156,10.0.0.0,10.0.0.1,77
5.023892,10.0.0.0,10.0.0.1,77
5.024105,10.0.0.0,10.0.0.1,77
5.024318,10.0.0.0,10.0.0.1,77
5.043824,10.0.0.0,10.0.0.1,78
5.043948,10.0.0.0,10.0.0.1,71
5.052296,10.0.0.0,10.0.0.1,77
5.052565,10.0.0.0,10.0.0.1,77
5.052749,10.0.0.0,10.0.0.1,77
5.053034,10.0.0.0,10.0.0.1,77
5.053324,10.0.0.0,10.0.0.1,77
5.053586,10.0.0.0,10.0.0.1,77
5.055099,10.0.0.0,10.0.0.1,82
5.055239,10.0.0.0,10.0.0.1,77
5.055423,10.0.0.0,10.0.0.1,77
5.058181,10.0.0.0,10.0.0.1,77
5.058462,10.0.0.0,10.0.0.1,81
5.075575,10.0.0.0,10.0.0.1,77
5.075790,10.0.0.0,10.0.0.1,77
5.075952,10.0.0.0,10.0.0.1,77
5.076061,10.0.0.0,10.0.0.1,77
5.076245,10.0.0.0,10.0.0.1,77
5.076452,10.0.0.0,10.0.0.1,81
5.092836,10.0.0.0,10.0.0.1,78
5.243586,10.0.0.0,10.0.0.1,83
5.243753,10.0.0.0,10.0.0.1,76
5.247283,10.0.0.0,10.0.0.1,76
5.249813,10.0.0.0,10.0.0.1,76
5.254076,10.0.0.0,10.0.0.1,76
5.254295,10.0.0.0,10.0.0.1,76
5.276856,10.0.0.0,10.0.0.1,78
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,1446
5.824148,10.0.0.0,10.0.0.1,350
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,1446
5.927806,10.0.0.0,10.0.0.1,242
5.932611,10.0.0.0,10.0.0.1,1446
5.932611,10.0.0.0,10.0.0.1,1092
5.953069,10.0.0.0,10.0.0.1,90
6.043320,10.0.0.0,10.0.0.1,54
6.053069,10.0.0.0,10.0.0.1,90
6.055185,10.0.0.0,10.0.0.1,90
6.347294,10.0.0.0,10.0.0.1,1300
6.425006,10.0.0.0,10.0.0.1,1287
6.425095,10.0.0.0,10.0.0.1,1292
6.425136,10.0.0.0,10.0.0.1,1292
6.425200,10.0.0.0,10.0.0.1,464
6.425917,10.0.0.0,10.0.0.1,1287
6.425970,10.0.0.0,10.0.0.1,1292
6.426006,10.0.0.0,10.0.0.1,1292
6.426043,10.0.0.0,10.0.0.1,549
6.454175,10.0.0.0,10.0.0.1,54
6.511581,10.0.0.0,10.0.0.1,77
6.515562,10.0.0.0,10.0.0.1,1287
6.515650,10.0.0.0,10.0.0.1,1292
6.515688,10.0.0.0,10.0.0.1,1292
6.515718,10.0.0.0,10.0.0.1,496
6.521232,10.0.0.0,10.0.0.1,85
6.569421,10.0.0.0,10.0.0.1,87
6.596293,10.0.0.0,10.0.0.1,77
6.651098,10.0.0.0,10.0.0.1,54
6.669456,10.0.0.0,10.0.0.1,84
6.714049,10.0.0.0,10.0.0.1,1287
6.714172,10.0.0.0,10.0.0.1,1292
6.714242,10.0.0.0,10.0.0.1,1292
6.714311,10.0.0.0,10.0.0.1,499
6.746626,10.0.0.0,10.0.0.1,150
6.753674,10.0.0.0,10.0.0.1,441
6.757006,10.0.0.0,10.0.0.1,441
6.765563,10.0.0.0,10.0.0.1,1285
6.765681,10.0.0.0,10.0.0.1,1292
6.765742,10.0.0.0,10.0.0.1,1292
6.765797,10.0.0.0,10.0.0.1,873
6.799778,10.0.0.0,10.0.0.1,77
6.817423,10.0.0.0,10.0.0.1,80
6.817594,10.0.0.0,10.0.0.1,76
6.840787,10.0.0.0,10.0.0.1,77
6.842169,10.0.0.0,10.0.0.1,90
6.870436,10.0.0.0,10.0.0.1,240
6.874542,10.0.0.0,10.0.0.1,1292
6.874651,10.0.0.0,10.0.0.1,1292
6.874698,10.0.0.0,10.0.0.1,824
6.890168,10.0.0.0,10.0.0.1,241
6.968696,10.0.0.0,10.0.0.1,85
6.980820,10.0.0.0,10.0.0.1,77
6.983941,10.0.0.0,10.0.0.1,54
6.985099,10.0.0.0,10.0.0.1,1287
6.985195,10.0.0.0,10.0.0.1,1292
6.985254,10.0.0.0,10.0.0.1,1292
6.985323,10.0.0.0,10.0.0.1,451
6.986775,10.0.0.0,10.0.0.1,147
6.987050,10.0.0.0,10.0.0.1,147
6.987311,10.0.0.0,10.0.0.1,138
6.990721,10.0.0.0,10.0.0.1,1287
6.990834,10.0.0.0,10.0.0.1,1292
6.990877,10.0.0.0,10.0.0.1,1292
6.990920,10.0.0.0,10.0.0.1,327
6.994443,10.0.0.0,10.0.0.1,90
6.995828,10.0.0.0,10.0.0.1,1292
6.995891,10.0.0.0,10.0.0.1,1292
6.995924,10.0.0.0,10.0.0.1,654
7.032119,10.0.0.0,10.0.0.1,84
7.048472,10.0.0.0,10.0.0.1,54
7.065209,10.0.0.0,10.0.0.1,77
7.069156,10.0.0.0,10.0.0.1,90
7.072731,10.0.0.0,10.0.0.1,81
7.072953,10.0.0.0,10.0.0.1,76
7.077461,10.0.0.0,10.0.0.1,374
7.091390,10.0.0.0,10.0.0.1,77
7.091556,10.0.0.0,10.0.0.1,81
7.114941,10.0.0.0,10.0.0.1,80
7.118787,10.0.0.0,10.0.0.1,76
7.121931,10.0.0.0,10.0.0.1,87
7.124252,10.0.0.0,10.0.0.1,76
7.134722,10.0.0.0,10.0.0.1,76
7.134984,10.0.0.0,10.0.0.1,76
7.135216,10.0.0.0,10.0.0.1,76
7.145939,10.0.0.0,10.0.0.1,76
7.146209,10.0.0.0,10.0.0.1,77
7.146421,10.0.0.0,10.0.0.1,77
7.150682,10.0.0.0,10.0.0.1,77
7.157379,10.0.0.0,10.0.0.1,77
7.157546,10.0.0.0,10.0.0.1,77
7.157690,10.0.0.0,10.0.0.1,77
7.160791,10.0.0.0,10.0.0.1,77
7.177984,10.0.0.0,10.0.0.1,77
7.180427,10.0.0.0,10.0.0.1,77
7.180553,10.0.0.0,10.0.0.1,77
7.180672,10.0.0.0,10.0.0.1,77
7.181573,10.0.0.0,10.0.0.1,77
7.181781,10.0.0.0,10.0.0.1,77
7.181982,10.0.0.0,10.0.0.1,77
7.182333,10.0.0.0,10.0.0.1,82
7.183118,10.0.0.0,10.0.0.1,77
7.189135,10.0.0.0,10.0.0.1,77
7.189389,10.0.0.0,10.0.0.1,77
7.200265,10.0.0.0,10.0.0.1,87
7.200541,10.0.0.0,10.0.0.1,78
7.223049,10.0.0.0,10.0.0.1,77
7.223228,10.0.0.0,10.0.0.1,77
7.223433,10.0.0.0,10.0.0.1,77
7.223773,10.0.0.0,10.0.0.1,77
7.223995,10.0.0.0,10.0.0.1,77
7.228317,10.0.0.0,10.0.0.1,77
7.228500,10.0.0.0,10.0.0.1,77
7.228704,10.0.0.0,10.0.0.1,77
7.229169,10.0.0.0,10.0.0.1,77
7.235932,10.0.0.0,10.0.0.1,77
7.236285,10.0.0.0,10.0.0.1,77
7.252607,10.0.0.0,10.0.0.1,78
7.253851,10.0.0.0,10.0.0.1,77
7.254053,10.0.0.0,10.0.0.1,77
7.254218,10.0.0.0,10.0.0.1,77
7.259040,10.0.0.0,10.0.0.1,82
7.259275,10.0.0.0,10.0.0.1,77
7.259467,10.0.0.0,10.0.0.1,77
7.266514,10.0.0.0,10.0.0.1,77
7.266773,10.0.0.0,10.0.0.1,77
7.266994,10.0.0.0,10.0.0.1,77
7.271274,10.0.0.0,10.0.0.1,77
7.271533,10.0.0.0,10.0.0.1,77
7.287963,10.0.0.0,10.0.0.1,78
7.321408,10.0.0.0,10.0.0.1,77
7.321620,10.0.0.0,10.0.0.1,77
7.321881,10.0.0.0,10.0.0.1,77
7.322328,10.0.0.0,10.0.0.1,77
7.322485,10.0.0.0,10.0.0.1,77
7.322641,10.0.0.0,10.0.0.1,77
7.323032,10.0.0.0,10.0.0.1,77
7.323232,10.0.0.0,10.0.0.1,77
7.323500,10.0.0.0,10.0.0.1,77
7.323939,10.0.0.0,10.0.0.1,77
7.324175,10.0.0.0,10.0.0.1,77
7.324376,10.0.0.0,10.0.0.1,82
7.324584,10.0.0.0,10.0.0.1,77
7.325135,10.0.0.0,10.0.0.1,78
7.325226,10.0.0.0,10.0.0.1,78
7.325437,10.0.0.0,10.0.0.1,90
7.325709,10.0.0.0,10.0.0.1,77
7.325964,10.0.0.0,10.0.0.1,77
7.326189,10.0.0.0,10.0.0.1,77
7.326595,10.0.0.0,10.0.0.1,77
7.326805,10.0.0.0,10.0.0.1,77
7.327115,10.0.0.0,10.0.0.1,77
7.335846,10.0.0.0,10.0.0.1,78
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,1446
7.348187,10.0.0.0,10.0.0.1,313
7.420425,10.0.0.0,10.0.0.1,1446
7.420425,10.0.0.0,10.0.0.1,1446
7.420425,10.0.0.0,10.0.0.1,319
7.482154,10.0.0.0,10.0.0.1,54
7.482768,10.0.0.0,10.0.0.1,90
7.514603,10.0.0.0,10.0.0.1,393
7.543358,10.0.0.0,10.0.0.1,54
7.544269,10.0.0.0,10.0.0.1,90
7.625328,10.0.0.0,10.0.0.1,110
7.631477,10.0.0.0,10.0.0.1,90
7.649525,10.0.0.0,10.0.0.1,54
7.650170,10.0.0.0,10.0.0.1,90
7.733254,10.0.0.0,10.0.0.1,54
7.733809,10.0.0.0,10.0.0.1,90
7.743535,10.0.0.0,10.0.0.1,1446
7.743535,10.0.0.0,10.0.0.1,1446
7.743535,10.0.0.0,10.0.0.1,1446
7.743535,10.0.0.0,10.0.0.1,1446
7.743535,10.0.0.0,10.0.0.1,1446
7.743535,10.0.0.0,10.0.0.1,1324
7.869124,10.0.0.0,10.0.0.1,54
7.870250,10.0.0.0,10.0.0.1,90
8.151209,10.0.0.0,10.0.0.1,85
8.151702,10.0.0.0,10.0.0.1,441
8.241267,10.0.0.0,10.0.0.1,54
8.242316,10.0.0.0,10.0.0.1,241
8.364020,10.0.0.0,10.0.0.1,54
8.365008,10.0.0.0,10.0.0.1,90
8.615501,10.0.0.0,10.0.0.1,90
9.802193,10.0.0.0,10.0.0.1,1446
9.802193,10.0.0.0,10.0.0.1,1446
9.802193,10.0.0.0,10.0.0.1,1446
9.802193,10.0.0.0,10.0.0.1,1446
9.802193,10.0.0.0,10.0.0.1,1357
9.937038,10.0.0.0,10.0.0.1,54
9.938495,10.0.0.0,10.0.0.1,90
9.987989,10.0.0.0,10.0.0.1,1446
9.987989,10.0.0.0,10.0.0.1,1446
9.987989,10.0.0.0,10.0.0.1,1446
9.987989,10.0.0.0,10.0.0.1,697
10.107141,10.0.0.0,10.0.0.1,54
10.108095,10.0.0.0,10.0.0.1,90
10.501477,10.0.0.0,10.0.0.1,1287
10.501759,10.0.0.0,10.0.0.1,1292
10.501899,10.0.0.0,10.0.0.1,1292
10.501959,10.0.0.0,10.0.0.1,407
10.507839,10.0.0.0,10.0.0.1,149
10.512879,10.0.0.0,10.0.0.1,150
10.513169,10.0.0.0,10.0.0.1,140
10.513621,10.0.0.0,10.0.0.1,149
10.515859,10.0.0.0,10.0.0.1,1292
10.515938,10.0.0.0,10.0.0.1,1292
10.515988,10.0.0.0,10.0.0.1,655
10.575546,10.0.0.0,10.0.0.1,80
10.577715,10.0.0.0,10.0.0.1,76
10.592727,10.0.0.0,10.0.0.1,77
10.592924,10.0.0.0,10.0.0.1,77
10.594314,10.0.0.0,10.0.0.1,80
10.594521,10.0.0.0,10.0.0.1,80
10.594727,10.0.0.0,10.0.0.1,82
10.594804,10.0.0.0,10.0.0.1,78
10.594881,10.0.0.0,10.0.0.1,78
10.594938,10.0.0.0,10.0.0.1,78
10.595702,10.0.0.0,10.0.0.1,78
10.613890,10.0.0.0,10.0.0.1,77
10.614025,10.0.0.0,10.0.0.1,79
10.650743,10.0.0.0,10.0.0.1,84
10.687332,10.0.0.0,10.0.0.1,84
12.329379,10.0.0.0,10.0.0.1,1446
12.329379,10.0.0.0,10.0.0.1,1446
12.329379,10.0.0.0,10.0.0.1,1446
12.329379,10.0.0.0,10.0.0.1,1166
12.462619,10.0.0.0,10.0.0.1,54
12.463616,10.0.0.0,10.0.0.1,90
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,1446
12.655465,10.0.0.0,10.0.0.1,825
12.780824,10.0.0.0,10.0.0.1,54
