time,source,destination,packet_length
6.112130,10.0.0.0,10.0.0.1,76
6.112501,10.0.0.0,10.0.0.1,76
6.122340,10.0.0.0,10.0.0.1,54
6.122718,10.0.0.0,10.0.0.1,76
6.122990,10.0.0.0,10.0.0.1,76
6.123232,10.0.0.0,10.0.0.1,77
6.124276,10.0.0.0,10.0.0.1,90
6.131274,10.0.0.0,10.0.0.1,77
6.131607,10.0.0.0,10.0.0.1,77
6.131964,10.0.0.0,10.0.0.1,81
6.132146,10.0.0.0,10.0.0.1,77
6.132680,10.0.0.0,10.0.0.1,77
6.132842,10.0.0.0,10.0.0.1,77
6.133004,10.0.0.0,10.0.0.1,77
6.144076,10.0.0.0,10.0.0.1,77
6.159605,10.0.0.0,10.0.0.1,78
6.162842,10.0.0.0,10.0.0.1,77
6.163030,10.0.0.0,10.0.0.1,77
6.175611,10.0.0.0,10.0.0.1,78
6.188321,10.0.0.0,10.0.0.1,77
6.188513,10.0.0.0,10.0.0.1,77
6.189235,10.0.0.0,10.0.0.1,77
6.189360,10.0.0.0,10.0.0.1,79
6.189446,10.0.0.0,10.0.0.1,79
6.189525,10.0.0.0,10.0.0.1,79
6.189589,10.0.0.0,10.0.0.1,79
6.189731,10.0.0.0,10.0.0.1,79
6.189926,10.0.0.0,10.0.0.1,79
6.190360,10.0.0.0,10.0.0.1,79
6.190520,10.0.0.0,10.0.0.1,84
6.190699,10.0.0.0,10.0.0.1,79
6.191114,10.0.0.0,10.0.0.1,79
6.191261,10.0.0.0,10.0.0.1,80
6.194801,10.0.0.0,10.0.0.1,80
6.195177,10.0.0.0,10.0.0.1,80
6.195390,10.0.0.0,10.0.0.1,80
6.195941,10.0.0.0,10.0.0.1,80
6.197891,10.0.0.0,10.0.0.1,98
6.199012,10.0.0.0,10.0.0.1,1446
6.199012,10.0.0.0,10.0.0.1,1446
6.199012,10.0.0.0,10.0.0.1,1446
6.199012,10.0.0.0,10.0.0.1,1192
6.201963,10.0.0.0,10.0.0.1,80
6.202528,10.0.0.0,10.0.0.1,551
6.211573,10.0.0.0,10.0.0.1,80
6.214780,10.0.0.0,10.0.0.1,630
6.224820,10.0.0.0,10.0.0.1,81
6.228847,10.0.0.0,10.0.0.1,79
6.229299,10.0.0.0,10.0.0.1,79
6.229449,10.0.0.0,10.0.0.1,79
6.229591,10.0.0.0,10.0.0.1,83
6.229731,10.0.0.0,10.0.0.1,79
6.229869,10.0.0.0,10.0.0.1,79
6.241476,10.0.0.0,10.0.0.1,80
6.252660,10.0.0.0,10.0.0.1,79
6.252850,10.0.0.0,10.0.0.1,77
6.253024,10.0.0.0,10.0.0.1,77
6.259612,10.0.0.0,10.0.0.1,82
6.259752,10.0.0.0,10.0.0.1,76
6.259857,10.0.0.0,10.0.0.1,76
6.260212,10.0.0.0,10.0.0.1,76
6.260371,10.0.0.0,10.0.0.1,78
6.261654,10.0.0.0,10.0.0.1,76
6.261829,10.0.0.0,10.0.0.1,76
6.265804,10.0.0.0,10.0.0.1,77
6.265977,10.0.0.0,10.0.0.1,77
6.273207,10.0.0.0,10.0.0.1,77
6.273362,10.0.0.0,10.0.0.1,77
6.273588,10.0.0.0,10.0.0.1,77
6.284315,10.0.0.0,10.0.0.1,77
6.284533,10.0.0.0,10.0.0.1,77
6.284660,10.0.0.0,10.0.0.1,77
6.284790,10.0.0.0,10.0.0.1,77
6.286792,10.0.0.0,10.0.0.1,77
6.287060,10.0.0.0,10.0.0.1,77
6.287277,10.0.0.0,10.0.0.1,77
6.287597,10.0.0.0,10.0.0.1,77
6.287760,10.0.0.0,10.0.0.1,77
6.301920,10.0.0.0,10.0.0.1,83
6.314911,10.0.0.0,10.0.0.1,83
6.315074,10.0.0.0,10.0.0.1,77
6.315250,10.0.0.0,10.0.0.1,77
6.315576,10.0.0.0,10.0.0.1,77
6.316033,10.0.0.0,10.0.0.1,54
6.317074,10.0.0.0,10.0.0.1,90
6.319082,10.0.0.0,10.0.0.1,1446
6.319082,10.0.0.0,10.0.0.1,1446
6.319082,10.0.0.0,10.0.0.1,337
6.335765,10.0.0.0,10.0.0.1,78
6.420217,10.0.0.0,10.0.0.1,54
6.421073,10.0.0.0,10.0.0.1,90
7.283405,10.0.0.0,10.0.0.1,160
7.283855,10.0.0.0,10.0.0.1,1292
7.283950,10.0.0.0,10.0.0.1,478
7.369592,10.0.0.0,10.0.0.1,81
7.369830,10.0.0.0,10.0.0.1,77
7.384739,10.0.0.0,10.0.0.1,1285
7.384887,10.0.0.0,10.0.0.1,1292
7.384946,10.0.0.0,10.0.0.1,398
7.465066,10.0.0.0,10.0.0.1,77
7.485474,10.0.0.0,10.0.0.1,1446
7.485474,10.0.0.0,10.0.0.1,1446
7.485474,10.0.0.0,10.0.0.1,1446
7.485474,10.0.0.0,10.0.0.1,1446
7.485474,10.0.0.0,10.0.0.1,1165
7.497718,10.0.0.0,10.0.0.1,1446
7.497718,10.0.0.0,10.0.0.1,1446
7.497718,10.0.0.0,10.0.0.1,1446
7.497718,10.0.0.0,10.0.0.1,1446
7.497718,10.0.0.0,10.0.0.1,1446
7.497718,10.0.0.0,10.0.0.1,817
7.529165,10.0.0.0,10.0.0.1,1285
7.529321,10.0.0.0,10.0.0.1,1024
7.529636,10.0.0.0,10.0.0.1,1446
7.529636,10.0.0.0,10.0.0.1,618
7.572520,10.0.0.0,10.0.0.1,83
7.598668,10.0.0.0,10.0.0.1,54
7.608553,10.0.0.0,10.0.0.1,54
7.618107,10.0.0.0,10.0.0.1,77
7.618308,10.0.0.0,10.0.0.1,90
7.618406,10.0.0.0,10.0.0.1,90
7.638216,10.0.0.0,10.0.0.1,54
7.664014,10.0.0.0,10.0.0.1,1446
7.664014,10.0.0.0,10.0.0.1,1318
7.671003,10.0.0.0,10.0.0.1,90
7.730013,10.0.0.0,10.0.0.1,1124
7.757564,10.0.0.0,10.0.0.1,83
7.769624,10.0.0.0,10.0.0.1,54
7.770538,10.0.0.0,10.0.0.1,90
7.837148,10.0.0.0,10.0.0.1,54
7.837925,10.0.0.0,10.0.0.1,90
7.886182,10.0.0.0,10.0.0.1,82
7.900583,10.0.0.0,10.0.0.1,813
7.900997,10.0.0.0,10.0.0.1,797
7.901208,10.0.0.0,10.0.0.1,77
7.901380,10.0.0.0,10.0.0.1,800
7.938095,10.0.0.0,10.0.0.1,478
7.938391,10.0.0.0,10.0.0.1,476
7.939295,10.0.0.0,10.0.0.1,1292
7.939400,10.0.0.0,10.0.0.1,1292
7.939772,10.0.0.0,10.0.0.1,123
7.940486,10.0.0.0,10.0.0.1,953
7.944845,10.0.0.0,10.0.0.1,86
7.945049,10.0.0.0,10.0.0.1,76
7.945198,10.0.0.0,10.0.0.1,76
7.958811,10.0.0.0,10.0.0.1,76
7.959025,10.0.0.0,10.0.0.1,76
7.962308,10.0.0.0,10.0.0.1,1292
7.962398,10.0.0.0,10.0.0.1,1292
7.962616,10.0.0.0,10.0.0.1,122
7.963023,10.0.0.0,10.0.0.1,872
7.963207,10.0.0.0,10.0.0.1,553
7.963407,10.0.0.0,10.0.0.1,546
7.963554,10.0.0.0,10.0.0.1,470
7.963686,10.0.0.0,10.0.0.1,76
7.963831,10.0.0.0,10.0.0.1,77
7.963963,10.0.0.0,10.0.0.1,77
7.964100,10.0.0.0,10.0.0.1,77
7.964342,10.0.0.0,10.0.0.1,77
7.969365,10.0.0.0,10.0.0.1,77
7.969513,10.0.0.0,10.0.0.1,77
7.969616,10.0.0.0,10.0.0.1,77
7.972086,10.0.0.0,10.0.0.1,77
7.982895,10.0.0.0,10.0.0.1,78
7.985561,10.0.0.0,10.0.0.1,1446
7.985561,10.0.0.0,10.0.0.1,1446
7.985561,10.0.0.0,10.0.0.1,1446
7.985561,10.0.0.0,10.0.0.1,1446
7.985561,10.0.0.0,10.0.0.1,1446
7.985561,10.0.0.0,10.0.0.1,1075
7.994693,10.0.0.0,10.0.0.1,1285
7.994815,10.0.0.0,10.0.0.1,1292
7.995029,10.0.0.0,10.0.0.1,497
7.996273,10.0.0.0,10.0.0.1,123
7.996500,10.0.0.0,10.0.0.1,76
7.996807,10.0.0.0,10.0.0.1,78
8.004323,10.0.0.0,10.0.0.1,81
8.005226,10.0.0.0,10.0.0.1,123
8.005423,10.0.0.0,10.0.0.1,76
8.006981,10.0.0.0,10.0.0.1,1287
8.007066,10.0.0.0,10.0.0.1,1281
8.007299,10.0.0.0,10.0.0.1,754
8.009651,10.0.0.0,10.0.0.1,80
8.009844,10.0.0.0,10.0.0.1,76
8.015617,10.0.0.0,10.0.0.1,76
8.015879,10.0.0.0,10.0.0.1,76
8.019775,10.0.0.0,10.0.0.1,80
8.020057,10.0.0.0,10.0.0.1,76
8.020188,10.0.0.0,10.0.0.1,76
8.020312,10.0.0.0,10.0.0.1,76
8.020434,10.0.0.0,10.0.0.1,76
8.020728,10.0.0.0,10.0.0.1,76
8.020862,10.0.0.0,10.0.0.1,76
8.020990,10.0.0.0,10.0.0.1,76
8.021111,10.0.0.0,10.0.0.1,76
8.021263,10.0.0.0,10.0.0.1,76
8.021392,10.0.0.0,10.0.0.1,76
8.021915,10.0.0.0,10.0.0.1,80
8.027991,10.0.0.0,10.0.0.1,706
8.031058,10.0.0.0,10.0.0.1,700
8.047225,10.0.0.0,10.0.0.1,76
8.047435,10.0.0.0,10.0.0.1,76
8.048123,10.0.0.0,10.0.0.1,222
8.050270,10.0.0.0,10.0.0.1,76
8.050387,10.0.0.0,10.0.0.1,76
8.057045,10.0.0.0,10.0.0.1,76
8.057173,10.0.0.0,10.0.0.1,76
8.057340,10.0.0.0,10.0.0.1,81
8.079372,10.0.0.0,10.0.0.1,77
8.079517,10.0.0.0,10.0.0.1,77
8.079587,10.0.0.0,10.0.0.1,77
8.092379,10.0.0.0,10.0.0.1,54
8.092729,10.0.0.0,10.0.0.1,81
8.094248,10.0.0.0,10.0.0.1,90
8.119861,10.0.0.0,10.0.0.1,1446
8.119861,10.0.0.0,10.0.0.1,1446
8.119861,10.0.0.0,10.0.0.1,1446
8.119861,10.0.0.0,10.0.0.1,1446
8.119861,10.0.0.0,10.0.0.1,1446
8.119861,10.0.0.0,10.0.0.1,253
8.122396,10.0.0.0,10.0.0.1,781
8.122670,10.0.0.0,10.0.0.1,746
8.123080,10.0.0.0,10.0.0.1,715
8.129591,10.0.0.0,10.0.0.1,82
8.165267,10.0.0.0,10.0.0.1,86
8.168134,10.0.0.0,10.0.0.1,76
8.169756,10.0.0.0,10.0.0.1,713
8.170354,10.0.0.0,10.0.0.1,746
8.170976,10.0.0.0,10.0.0.1,812
8.174814,10.0.0.0,10.0.0.1,76
8.183786,10.0.0.0,10.0.0.1,77
8.214197,10.0.0.0,10.0.0.1,80
8.214286,10.0.0.0,10.0.0.1,76
8.214365,10.0.0.0,10.0.0.1,76
8.214426,10.0.0.0,10.0.0.1,76
8.214484,10.0.0.0,10.0.0.1,76
8.214579,10.0.0.0,10.0.0.1,76
8.214635,10.0.0.0,10.0.0.1,76
8.214724,10.0.0.0,10.0.0.1,76
8.214791,10.0.0.0,10.0.0.1,76
8.214853,10.0.0.0,10.0.0.1,76
8.215396,10.0.0.0,10.0.0.1,77
8.217874,10.0.0.0,10.0.0.1,76
8.217950,10.0.0.0,10.0.0.1,76
8.218004,10.0.0.0,10.0.0.1,76
8.218089,10.0.0.0,10.0.0.1,76
8.225089,10.0.0.0,10.0.0.1,76
8.225194,10.0.0.0,10.0.0.1,76
8.225249,10.0.0.0,10.0.0.1,76
8.225333,10.0.0.0,10.0.0.1,76
8.225450,10.0.0.0,10.0.0.1,76
8.225559,10.0.0.0,10.0.0.1,76
8.225673,10.0.0.0,10.0.0.1,81
8.225779,10.0.0.0,10.0.0.1,76
8.225894,10.0.0.0,10.0.0.1,76
8.226015,10.0.0.0,10.0.0.1,76
8.226131,10.0.0.0,10.0.0.1,76
8.228900,10.0.0.0,10.0.0.1,76
8.229178,10.0.0.0,10.0.0.1,77
8.230075,10.0.0.0,10.0.0.1,83
8.239224,10.0.0.0,10.0.0.1,54
8.239604,10.0.0.0,10.0.0.1,78
8.240141,10.0.0.0,10.0.0.1,90
8.242473,10.0.0.0,10.0.0.1,1446
8.242473,10.0.0.0,10.0.0.1,1446
8.242473,10.0.0.0,10.0.0.1,1446
8.242473,10.0.0.0,10.0.0.1,1446
8.242473,10.0.0.0,10.0.0.1,432
8.249066,10.0.0.0,10.0.0.1,86
8.249266,10.0.0.0,10.0.0.1,71
8.258508,10.0.0.0,10.0.0.1,77
8.258678,10.0.0.0,10.0.0.1,77
8.258786,10.0.0.0,10.0.0.1,77
8.270226,10.0.0.0,10.0.0.1,80
8.270332,10.0.0.0,10.0.0.1,76
8.270400,10.0.0.0,10.0.0.1,76
8.270474,10.0.0.0,10.0.0.1,76
8.270584,10.0.0.0,10.0.0.1,76
8.270651,10.0.0.0,10.0.0.1,76
8.270728,10.0.0.0,10.0.0.1,76
8.272370,10.0.0.0,10.0.0.1,76
8.272528,10.0.0.0,10.0.0.1,76
8.272629,10.0.0.0,10.0.0.1,76
8.272735,10.0.0.0,10.0.0.1,76
8.272852,10.0.0.0,10.0.0.1,76
8.272912,10.0.0.0,10.0.0.1,76
8.272997,10.0.0.0,10.0.0.1,76
8.273138,10.0.0.0,10.0.0.1,76
8.273209,10.0.0.0,10.0.0.1,76
8.275759,10.0.0.0,10.0.0.1,54
8.299042,10.0.0.0,10.0.0.1,77
8.304014,10.0.0.0,10.0.0.1,76
8.304117,10.0.0.0,10.0.0.1,76
8.304186,10.0.0.0,10.0.0.1,76
8.304293,10.0.0.0,10.0.0.1,81
8.304372,10.0.0.0,10.0.0.1,76
8.304460,10.0.0.0,10.0.0.1,76
8.316884,10.0.0.0,10.0.0.1,76
8.317041,10.0.0.0,10.0.0.1,76
8.317224,10.0.0.0,10.0.0.1,76
8.317363,10.0.0.0,10.0.0.1,76
8.317444,10.0.0.0,10.0.0.1,76
8.317543,10.0.0.0,10.0.0.1,76
8.317620,10.0.0.0,10.0.0.1,76
8.317706,10.0.0.0,10.0.0.1,76
8.317833,10.0.0.0,10.0.0.1,76
8.317903,10.0.0.0,10.0.0.1,76
8.317969,10.0.0.0,10.0.0.1,76
8.318085,10.0.0.0,10.0.0.1,76
8.318238,10.0.0.0,10.0.0.1,76
8.318374,10.0.0.0,10.0.0.1,76
8.318466,10.0.0.0,10.0.0.1,76
8.318585,10.0.0.0,10.0.0.1,76
8.318788,10.0.0.0,10.0.0.1,76
8.318882,10.0.0.0,10.0.0.1,81
8.318963,10.0.0.0,10.0.0.1,76
8.319041,10.0.0.0,10.0.0.1,76
8.319098,10.0.0.0,10.0.0.1,76
8.322816,10.0.0.0,10.0.0.1,76
8.322927,10.0.0.0,10.0.0.1,76
8.348859,10.0.0.0,10.0.0.1,76
8.348983,10.0.0.0,10.0.0.1,76
8.349143,10.0.0.0,10.0.0.1,77
8.349304,10.0.0.0,10.0.0.1,77
8.356627,10.0.0.0,10.0.0.1,54
8.357576,10.0.0.0,10.0.0.1,77
8.357862,10.0.0.0,10.0.0.1,77
8.358110,10.0.0.0,10.0.0.1,90
8.372996,10.0.0.0,10.0.0.1,1287
8.373116,10.0.0.0,10.0.0.1,918
8.376441,10.0.0.0,10.0.0.1,77
8.387195,10.0.0.0,10.0.0.1,1446
8.387195,10.0.0.0,10.0.0.1,1446
8.387195,10.0.0.0,10.0.0.1,1446
8.387195,10.0.0.0,10.0.0.1,1446
8.387195,10.0.0.0,10.0.0.1,1446
8.387195,10.0.0.0,10.0.0.1,392
8.392601,10.0.0.0,10.0.0.1,1446
8.392601,10.0.0.0,10.0.0.1,635
8.414023,10.0.0.0,10.0.0.1,1446
8.414023,10.0.0.0,10.0.0.1,1446
8.414023,10.0.0.0,10.0.0.1,1446
8.414023,10.0.0.0,10.0.0.1,673
8.449511,10.0.0.0,10.0.0.1,77
8.485890,10.0.0.0,10.0.0.1,54
8.495664,10.0.0.0,10.0.0.1,90
8.496062,10.0.0.0,10.0.0.1,90
8.521637,10.0.0.0,10.0.0.1,54
8.522351,10.0.0.0,10.0.0.1,90
8.542712,10.0.0.0,10.0.0.1,82
8.549862,10.0.0.0,10.0.0.1,714
8.550091,10.0.0.0,10.0.0.1,715
8.550356,10.0.0.0,10.0.0.1,711
8.558111,10.0.0.0,10.0.0.1,77
8.565684,10.0.0.0,10.0.0.1,1446
8.565684,10.0.0.0,10.0.0.1,1446
8.565684,10.0.0.0,10.0.0.1,194
8.572763,10.0.0.0,10.0.0.1,563
8.573040,10.0.0.0,10.0.0.1,486
8.584775,10.0.0.0,10.0.0.1,85
8.584953,10.0.0.0,10.0.0.1,76
8.599020,10.0.0.0,10.0.0.1,76
8.599158,10.0.0.0,10.0.0.1,76
8.599282,10.0.0.0,10.0.0.1,76
8.603420,10.0.0.0,10.0.0.1,76
8.603589,10.0.0.0,10.0.0.1,77
8.603739,10.0.0.0,10.0.0.1,77
8.604058,10.0.0.0,10.0.0.1,77
8.612850,10.0.0.0,10.0.0.1,84
8.612971,10.0.0.0,10.0.0.1,78
8.626760,10.0.0.0,10.0.0.1,77
8.627373,10.0.0.0,10.0.0.1,1446
8.627373,10.0.0.0,10.0.0.1,1446
8.627373,10.0.0.0,10.0.0.1,1446
8.627373,10.0.0.0,10.0.0.1,1446
8.627373,10.0.0.0,10.0.0.1,120
8.653148,10.0.0.0,10.0.0.1,54
8.653939,10.0.0.0,10.0.0.1,90
8.665575,10.0.0.0,10.0.0.1,54
8.730600,10.0.0.0,10.0.0.1,54
8.731336,10.0.0.0,10.0.0.1,90
8.837330,10.0.0.0,10.0.0.1,71
8.922214,10.0.0.0,10.0.0.1,120
8.937969,10.0.0.0,10.0.0.1,83
9.141969,10.0.0.0,10.0.0.1,54
9.395518,10.0.0.0,10.0.0.1,1243
9.438127,10.0.0.0,10.0.0.1,54
9.495756,10.0.0.0,10.0.0.1,54
9.496329,10.0.0.0,10.0.0.1,90
9.960570,10.0.0.0,10.0.0.1,123
10.122531,10.0.0.0,10.0.0.1,54
10.209843,10.0.0.0,10.0.0.1,668
10.210365,10.0.0.0,10.0.0.1,745
10.292788,10.0.0.0,10.0.0.1,76
10.426300,10.0.0.0,10.0.0.1,83
10.710164,10.0.0.0,10.0.0.1,684
10.838164,10.0.0.0,10.0.0.1,54
10.839275,10.0.0.0,10.0.0.1,90
10.969370,10.0.0.0,10.0.0.1,139
10.969704,10.0.0.0,10.0.0.1,149
10.969914,10.0.0.0,10.0.0.1,148
10.970568,10.0.0.0,10.0.0.1,151
10.970837,10.0.0.0,10.0.0.1,1292
10.970924,10.0.0.0,10.0.0.1,326
11.041423,10.0.0.0,10.0.0.1,83
11.041705,10.0.0.0,10.0.0.1,76
11.042015,10.0.0.0,10.0.0.1,80
11.042928,10.0.0.0,10.0.0.1,76
11.045841,10.0.0.0,10.0.0.1,76
11.046031,10.0.0.0,10.0.0.1,76
11.047919,10.0.0.0,10.0.0.1,77
11.060366,10.0.0.0,10.0.0.1,77
11.060585,10.0.0.0,10.0.0.1,77
11.081706,10.0.0.0,10.0.0.1,77
11.081869,10.0.0.0,10.0.0.1,78
11.256372,10.0.0.0,10.0.0.1,82
11.275695,10.0.0.0,10.0.0.1,77
11.307571,10.0.0.0,10.0.0.1,1285
11.307692,10.0.0.0,10.0.0.1,1149
11.308874,10.0.0.0,10.0.0.1,1285
11.308985,10.0.0.0,10.0.0.1,1252
11.312099,10.0.0.0,10.0.0.1,1285
11.312257,10.0.0.0,10.0.0.1,1053
11.313151,10.0.0.0,10.0.0.1,1285
11.313211,10.0.0.0,10.0.0.1,1165
11.313921,10.0.0.0,10.0.0.1,1285
11.313976,10.0.0.0,10.0.0.1,1184
11.314657,10.0.0.0,10.0.0.1,1285
11.314722,10.0.0.0,10.0.0.1,1292
11.324120,10.0.0.0,10.0.0.1,178
11.393448,10.0.0.0,10.0.0.1,77
11.458258,10.0.0.0,10.0.0.1,1446
11.458258,10.0.0.0,10.0.0.1,1446
11.458258,10.0.0.0,10.0.0.1,1446
11.458258,10.0.0.0,10.0.0.1,1446
11.458258,10.0.0.0,10.0.0.1,1446
11.458258,10.0.0.0,10.0.0.1,791
11.515030,10.0.0.0,10.0.0.1,1446
11.515030,10.0.0.0,10.0.0.1,1446
11.515030,10.0.0.0,10.0.0.1,1446
11.515030,10.0.0.0,10.0.0.1,1006
11.515450,10.0.0.0,10.0.0.1,1285
11.515516,10.0.0.0,10.0.0.1,1023
11.518784,10.0.0.0,10.0.0.1,117
11.575593,10.0.0.0,10.0.0.1,54
11.576359,10.0.0.0,10.0.0.1,90
11.606097,10.0.0.0,10.0.0.1,77
11.617844,10.0.0.0,10.0.0.1,54
11.619957,10.0.0.0,10.0.0.1,90
11.638867,10.0.0.0,10.0.0.1,87
11.713155,10.0.0.0,10.0.0.1,54
11.713678,10.0.0.0,10.0.0.1,84
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1446
11.726421,10.0.0.0,10.0.0.1,1287
11.744659,10.0.0.0,10.0.0.1,84
11.752462,10.0.0.0,10.0.0.1,523
11.793321,10.0.0.0,10.0.0.1,82
11.793726,10.0.0.0,10.0.0.1,1446
11.793726,10.0.0.0,10.0.0.1,1446
11.793726,10.0.0.0,10.0.0.1,1446
11.793726,10.0.0.0,10.0.0.1,1446
11.793726,10.0.0.0,10.0.0.1,1446
11.793726,10.0.0.0,10.0.0.1,1019
11.825443,10.0.0.0,10.0.0.1,84
11.835019,10.0.0.0,10.0.0.1,54
11.890811,10.0.0.0,10.0.0.1,1285
11.890977,10.0.0.0,10.0.0.1,1218
11.896482,10.0.0.0,10.0.0.1,1285
11.896564,10.0.0.0,10.0.0.1,1094
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,1446
11.899317,10.0.0.0,10.0.0.1,188
11.900978,10.0.0.0,10.0.0.1,90
11.914275,10.0.0.0,10.0.0.1,654
11.931422,10.0.0.0,10.0.0.1,90
11.932419,10.0.0.0,10.0.0.1,430
11.933240,10.0.0.0,10.0.0.1,425
11.933887,10.0.0.0,10.0.0.1,412
11.934069,10.0.0.0,10.0.0.1,423
11.935145,10.0.0.0,10.0.0.1,410
11.935355,10.0.0.0,10.0.0.1,427
11.935510,10.0.0.0,10.0.0.1,426
11.935666,10.0.0.0,10.0.0.1,425
11.969154,10.0.0.0,10.0.0.1,77
11.970608,10.0.0.0,10.0.0.1,677
11.970932,10.0.0.0,10.0.0.1,77
11.971187,10.0.0.0,10.0.0.1,772
11.971587,10.0.0.0,10.0.0.1,771
11.971824,10.0.0.0,10.0.0.1,500
11.979129,10.0.0.0,10.0.0.1,1446
11.979129,10.0.0.0,10.0.0.1,1446
11.979129,10.0.0.0,10.0.0.1,787
11.981104,10.0.0.0,10.0.0.1,77
11.982221,10.0.0.0,10.0.0.1,1287
11.982321,10.0.0.0,10.0.0.1,1292
11.982377,10.0.0.0,10.0.0.1,551
11.982502,10.0.0.0,10.0.0.1,77
11.983484,10.0.0.0,10.0.0.1,1287
11.983569,10.0.0.0,10.0.0.1,662
11.994215,10.0.0.0,10.0.0.1,81
11.996893,10.0.0.0,10.0.0.1,111
11.998755,10.0.0.0,10.0.0.1,76
11.998918,10.0.0.0,10.0.0.1,76
12.001212,10.0.0.0,10.0.0.1,76
12.001383,10.0.0.0,10.0.0.1,76
12.001533,10.0.0.0,10.0.0.1,76
12.017060,10.0.0.0,10.0.0.1,54
12.017068,10.0.0.0,10.0.0.1,81
12.018965,10.0.0.0,10.0.0.1,81
12.019198,10.0.0.0,10.0.0.1,82
12.020406,10.0.0.0,10.0.0.1,90
12.028354,10.0.0.0,10.0.0.1,77
12.028458,10.0.0.0,10.0.0.1,77
12.054775,10.0.0.0,10.0.0.1,81
12.076563,10.0.0.0,10.0.0.1,77
12.086531,10.0.0.0,10.0.0.1,81
12.088381,10.0.0.0,10.0.0.1,54
12.089025,10.0.0.0,10.0.0.1,90
12.120329,10.0.0.0,10.0.0.1,1446
12.120329,10.0.0.0,10.0.0.1,633
12.127312,10.0.0.0,10.0.0.1,84
